,action,"In the end, a draw seems to be a well-deserved result for both sides, even though it adds a replay to their busy schedules. Huddersfield were arguably the best side in the first half before dropping off slightly after the break, but they defended really well to constantly frustrate a City side that didn't look entirely comfortable in front of goal."
,action,FULL-TIME: HUDDERSFIELD TOWN 0-0 MANCHESTER CITY
90'+4',action,"The swinging corner finds Stones in front of goal, but the centre-back is unable to guide his headed effort into the back of the net and sends it a few yards wide of its intended target. That should be that."
90'+3',action,"The ball pinballs dangerously around the Huddersfield box before eventually falling to Zabaleta, who then sees his thumping volley deflect out for a corner. The visitors are unable to make it count, however, and have to settle for another one over on the right wing."
90'+1',action,"A half-hearted City attacking move breaks down and allows Huddersfield to fly forward on a quick counter-attack, but Brown is unable to poke a cross into the path of Wells and loses out to Zabaleta inside the penalty area."
90',action,The fourth official has indicated that there will be three minutes of added time.
88',action,"Kachunga twists and turns over on the right wing as he easily skips past his marker and cuts inside, but he ends up shooting instead of teeing up a team-mate and curls a strike well wide of the City goal."
86',action,"Zabaleta makes a great run into the right-hand side of the Huddersfield penalty area before chipping a cross over towards Fernandinho, but Coleman rises high to cut out the danger with a comfortable catch."
84',action,"Kachunga cuts inside from the right flank on a great run before being caught from behind by a cynical challenge from Sagna, resulting in a free-kick for Huddersfield. Whitehead steps up and curls a cross into the penalty area, but Kachunga is unable to test Bravo with a decent shot after finally being able to control the ball on the edge of the box."
82',action,"A long pass is fired down the right wing and into the penalty area, where it finds Coleman. The goalkeeper reaches the ball well but scuffs it into the path of De Bruyne. However, the referee immediately awards a free-kick to Huddersfield for a foul by the Belgian, despite there not looking as if there was much contact made."
80',action,"Navas skips past his marker deep down the right wing before swinging a cross towards the near post, where it finds Coleman. The youngster is unable to keep it in play, however, and it results in a corner that Stones heads several yards over the top of the crossbar."
78',substitution,"Substitution sub-out Aleksandar Kolarov sub-in Bacary Sagna . Kolarov is caught slightly by Kachunga as the two battle for the ball, and he's forced off to be replaced by sub-in Bacary Sagna."
77',action,Huddersfield are starting to push further forward as they try to find a late goal. City started the second half the better of the two sides but have really dropped off over the last quarter of an hour or so.
75',action,"Cranie twists and turns on the right-hand side of the City penalty area before chipping a dangerous cross into the middle of the box. It looks set to cause the visitors a few problems, but Stones is just about able to head the ball away from danger after Bravo's attempt to do so is unconvincing."
