,action,That's all from us folks. Enjoy the rest of your evening!
,action,"Southampton see off the late pressure from Everton to clinch a 1-0 victory here at St Mary's after a goal from Charlie Austin after just one minute. The Toffees were well off the pace for large periods of the game but came close late on, however the Saints defence stood firm and clinched all three points."
,action,FULL-TIME: SOUTHAMPTON 1-0 EVERTON
,action,That's all from us folks. Enjoy the rest of your evening!
90'+4',action,That's the full-time whistle!
90',action,There will be a minimum of three minutes added on here at St Mary's.
89',substitution,Substitution sub-out Charlie Austin sub-in Shane Long . Final substitution of the game as the Saints goalscorer comes off to be replaced by sub-in Shane Long.
88',action,"Mirallas has done well since coming on for Everton, he is adding a different dimension to this Everton side as they pile on the pressure. Still, the Saints defence clear any danger that comes their way."
87',action,"Everton are certainly still in this game, but Southampton are doing everything to deny them an equalising goal and Everton need to be wary of a Saints counter-attack."
84',yellow-card,Yellow Card Ashley Williams. Yellow card Ashley Williams
84',substitution,Substitution sub-out Joshua Sims sub-in Sam McQueen . The 19-year-old receives a standing ovation as his comes off to be replaced by another Saints youngster sub-in Sam McQueen.
84',action,"Everton are really piling on the pressure now, throwing everything at Southampton but the hosts are standing firm."
83',substitution,Substitution sub-out Leighton Baines sub-in Enner Remberto Valencia Lastra . Third and final Toffees substitution as Baines sprints off to be replaced by Enner Valencia.
80',action,"ANOTHER SAINTS CHANCE! Steklenburg pulls off a great save to deny Ward-Prowse from close range after another ball into the box by Cedric, and then Jagielka needs to clear the rebound off the line to prevent a second Southampton goal. The Everton is just about keeping his side in the game."
79',substitution,Substitution sub-out Nathan Redmond sub-in Jordy Clasie . Saints make their first substitution of the game with Redmond coming off and sub-in Jordy Clasie replaces him.
78',yellow-card,Yellow Card Romelu Lukaku Menama. Yellow card Romelu Lukaku Menama
77',action,"Now it is Southampton's turn to attack! Once again it is Sims who breaks down the right, he beats Baines and shoots at goal but it is blocked and Austin can't reach the rebound. Just seconds later Austin finds Ward-Prowse in a good position on the six-yard box after capitalising on a spill by the Everton goalkeeper, but Ward-Prowse puts his effort wide."
76',action,"CLOSE! Everton are knocking on the door now! Baines swings a dangerous free-kick deep into the box which is almost met by Williams, but Saints just about clear the ball for a corner. The corner into the box is superbly headed away. Danger cleared."
74',action,Everton are certainly pushing more players forward now in an attempt to grab an equalising goal. It is now the visitors who are controlling possession and are threatening the Saints goal as we enter the final 15 minutes of the game.
73',action,"Redmond tries his luck with a cheeky chip from the edge of the box after the pull back from Bertrand, but he gets it all wrong and it flies high and wide over the Everton net."
71',substitution,Substitution sub-out Ross Barkley sub-in Kevin Mirallas . Another change by Everton as Barkley is replaced by sub-in Kevin Mirallas.
68',action,"Sims does very well to beat three Everton players through his terrific pace down the right but he then appeared to be caught in two minds, he tries to play a ball across to Austin but it is intercepted. Perhaps he would've been better trying his luck with a shot a goal."
66',action,"Southampton will all the possession at the moment, they are camped inside the Everton half trying to work an opening to goal."
65',substitution,Substitution sub-out Aaron Lennon sub-in Gerard Deulofeu Lázaro . Everton make their first substitution of the game with Lennon coming off to be replaced by Gerard Deulofeu.
64',action,"CHANCE EVERTON! Forster pulls off a brilliant save to deny an acrobatic attempt by Bolasie, that would've been a great finish but the linesman has his flag up for offside so it wouldn't have counted anyway."
61',action,"Sims has been outstanding for Southampton today, a great full first-team debut for the 19-year-old, constantly causing Baines problems down the left flank and linking well with Austin."
58',action,CHANCE SAINTS! It's end to end stuff here now at St Mary's. Austin comes incredibly close to doubling his tally for today and Saints lead. Cedric whips a excellent cross into the box from the right and Austin rises above Jagielka and fires a header towards the bottom corner but it is superbly saved by Steklenburg. Fantastic save.
56',action,"CHANCE EVERTON! Lennon finds Bolasie, who shows the defender a clean pair of heels, but his fierce drive goes narrowly wide of Forster's post. Everton are getting closer."
53',action,"Everton free-kick in a great position after Romeu clumsily brought down Gueye just outside the box. However Lukaku fires it well over the crossbar, it doesn't come close to troubling Forster."
51',action,Not the best start to the second half for Everton who really need to improve if they're to get back into this game. Perhaps a couple of changes are needed as Southampton look comfortable.
49',action,"OFF THE POST! Saints almost double their lead immediately. Hojbjerg smashes a shot against the post from close range after a deep corner fell to him at the far post, he easily beat Bolaise who dived into the tackle and then perhaps should've crossed the ball to the waiting Austin but instead took the shot on himself."
48',action,"Everton haven't made a great start to the second-half, giving the ball away twice within a minute, prompting plenty groans from the away supporters who have made the long journey down to Hampshire."
47',action,"If this result stays the same then Southampton will move up to tenth in the Premier League, just two points behind the Toffees in the table."
46',action,We're back underway! No changes for either side at the break.
,action,The teams are back out and the second half is almost ready to get underway.
,action,"The Saints are ahead thanks to Austin's ninth goal of the season in the opening minute of the game, and the hosts have look comfortable since then, causing the Everton defence plenty of problems. The Toffees have been second best in the first half, but they had a great chance to equalise through Gueye on 26 minutes but he wasted the opportunity."
,action,HALF-TIME: SOUTHAMPTON 1-0 EVERTON
45'+1',action,That's the half-time whistle!
45',action,There will be one minute of added time to be played at St Mary's.
