,action,"That's all for our live coverage, thanks for following along. Goodbye!"
,action,"Saul opened the scoring with a controversial goal that likely should have been called back for offside, while Antoine Griezmann added a second, his first in 843 minutes in LaLiga, as Diego Simeone's side open 2017 with three points."
90'+2',action,FULL-TIME: EIBAR 0-2 ATLETICO.
90'+1',action,"Meanwhile, the assistant referee indicates there will be just two minutes of added time."
89',yellow-card,"Yellow Card Tiago Manuel Dias Correia. Bebe is booked for dissent, tugging back on the shirt of the referee as he believes Nano was fouled in the area. Frustration clearly starting to set in here."
89',action,"Eibar come close to pulling one back through Nano, who nearly got on the end of a diagonal ball in from the left, but the offside flag was up so it wouldn't have counted anyhow."
87',action,"NEARLY A THIRD! Gameiro chases a clever ball over the top from Koke and manages to nudge it beyond Yoel. The touch takes him to a bit of a difficult angle, and he crashes his effort into the side netting as a result!"
85',action,"Into the last five minutes now and, while there is still time for a late push, the body language of these Eibar players suggest this is nothing more than a formality. They're urgency has dropped off significantly and Atletico are looking more than comfortable as they aim to run the final minutes off the clock."
83',action,"STAT: Antoine Griezmann scored his first LaLiga goal in 843 minutes, snapping his worst-ever goalless drought for Atletico."
82',substitution,Substitution sub-out Adrián González Morales sub-in Alexander Mesa Travieso . Eibar make their final change as Nano replaces Adrian.
81',yellow-card,Yellow Card Jorge Resurrección Merodio. Koke slides into Dani Garcia with his studs showing and that's going to bring a yellow card for the Atletico midfielder.
80',action,The intensity of the match has faded a bit as we enter the final 10 minutes. A combination of the scoreline and this cold weather has seen both sides take their foot off the gas just a bit. Atletico certainly appear on course for the three points now.
78',action,"This is really, really harsh on Eibar, it must be said. Atletico took the lead against the run of play through an offside goal, and then after Eibar came close on a few occasions to an equaliser, they go 2-0 down following an Atletcio counter. It really is a tough pill for them to swallow - they will feel they deserved better, and it's hard to argue against that."
76',substitution,Substitution sub-out Pedro León Sánchez Gil sub-in Rubén Peña Jiménez . A second change for Eibar sees Ruben Pena come on for Pedro Leon.
74',assist,Assist Kevin Gameiro. Gameiro's first contribution off the bench sees him assist the goal which likely puts this game to bed.
74',goal,Goal Antoine Griezmann. AND THAT'S TWO! Griezmann snaps a lengthy spell without a LaLiga goal as he arrives in the six-yard box to turn in Gameiro's short cross following a swift and decisive break! Simeone's substitution pays dividends in a matter of minutes!
71',substitution,Substitution sub-out Fernando José Torres Sanz sub-in Kevin Gameiro . Atletico's second change sees sub-in Kevin Gameiro replace Fernando Torres.
