,action,"That's all from us today folks, we hope you enjoyed the game!"
,action,"Millwall have knocked the Premier League champions out and they are into the quarter-finals of the FA Cup! Cummings the hero with his late goal giving the League One side a narrow victory here at The Den, despite going down to ten-men midway through the second half."
,action,FULL-TIME: MILLWALL 1-0 LEICESTER
90'+5',action,That's the final whistle! Millwall have done it!
90'+2',action,Still a few more minutes of extra time to be played here! Leicester have a corner which Zieler is coming up for but it comes to nothing.
90',assist,"Assist Lee Gregory. Lee Gregory did very well to lay the ball into the path of his in-running right-back, who showed great composure to tuck the ball into the back of the net."
90',goal,"Goal Shaun Cummings. MILLWALL HAVE DONE IT! Shaun Cummings has scored, to surely win it for the Lions! Onyedinma crossed for Lee Gregory on the edge of the box, he then played the ball into the right-back Cummings who held his nerve to tuck the ball past Zieler. The Lions are on the brink of knocking a THIRD Premier League side out of the FA Cup!"
89',action,"A goal by either team now will surely win the game! Leicester desperately want to win this game and avoid a replay at the King Power Stadium, as they already have a busy schedule coming up."
86',substitution,"Substitution sub-out Shane Ferguson sub-in Mahlon Romeo . Final Millwall substitution here now with sub-out Shane Ferguson the man coming off, to be replaced by sub-in Mahlon Romeo."
85',action,"SAVE! Another superb stop by Archer to deny Okazaki once again! The striker tried to pull the ball across, it took a deflection and Archer had to be on his toes to make the save and get to the ball before the oncoming Vardy."
83',action,Huge appeals from the Millwall players and supporters for handball as Onyedinma's cross into the box is blocked by Benalouane. Nothing given by the referee.
80',action,"WHAT A CHANCE! How did that not go in! Leicester should've taken the lead! Okazaki has a perfect chance to give his side the lead. The right-wing cross from Albrighton was aimed at Vardy but went through to Okazaki who wasted his chance from inside the six yard box. The ball falls to him just yards from goal with just Archer to beat, but he takes far too long to take the shot! Archer capitalises and blocks the effort. Fantastic save but that should've been one-nil Leicester."
79',substitution,Substitution sub-out Aiden O'Brien sub-in Lee Gregory . Another Millwall substitution as sub-out Aiden O'Brien comes off to be replaced by striker sub-in Lee Gregory.
78',action,Millwall's turn to threaten at goal now as O'Brien heads the ball over the bar from the penalty spot. This game could still go either way.
77',action,"Half a chance for Vardy! On his weaker side, but the striker caught it well on the edge of the box. His effort going inches wide of the post, with Archer scrambling to try and get across."
75',substitution,"Substitution sub-out Calum Butcher sub-in Nadjim Abdou . Here comes the first Millwall substitution of the game, sub-out Calum Butcher is the man coming off and he is replaced by sub-in Nadjim Abdou."
73',substitution,"Substitution sub-out Demarai Gray sub-in Jamie Vardy . Third and final Leicester substitution here as sub-out Demarai Gray is replaced by sub-in Jamie Vardy, who desperately needs a goal. Vardy scored twice the last time he played Millwall, as the Foxes beat them 3-0 back in November 2013."
71',action,"Gray whips in a free-kick from wide on the left, after Chilwell was fouled by Cummings. But Archer claims it comfortably and Millwall and breathe easy again."
70',substitution,"Substitution sub-out Molla Wagué sub-in Marcin Ryszard Wasilewski . The defender is in a lot of pain and he has to come off, his replacement is Ryszard Wasilewski. Straight swap in defence."
68',action,Play is stopped at the moment as Wague is down receiving medical treatment for a shoulder injury. He looks in a lot of pain and may be heading off injured on his Foxes debut.
67',action,Millwall have been the better side since the sending off! They are really starting to rattle the Leicester players and create more and more chances.
66',action,"STAT: Millwall have progressed from their last two FA Cup ties v Leicester (round five in 1984-85 and round three in 1990-91), after losing the first two."
64',substitution,"Substitution sub-out Bartosz Kapustka sub-in Marc Albrighton . Here is the first substitution of the game, with sub-out Bartosz Kapustka coming off to be replaced by sub-in Marc Albrighton."
64',action,Shaun Williams forces Zieler into making a good save! The midfielder found plenty of time and space on the edge of the box and he unleashed a powerful strike at goal.
62',action,"Looks like we could be about to see the first substitution of the game, as Leicester look to try and make their man advantage count. Perhaps taking a more defensive player for Jamie Vardy or Marc Albrighton, who will try to stretch this compact Millwall defence."
60',action,"Another half-chance for Leicester, as Bartosz Kapustka tries his luck with an overhead kick in the box. But Archer is untroubled and sees the ball goes harmlessly wide of the Millwall goal."
58',action,"CHANCE MILLWALL! Morison does brilliantly to beat Daniel Amartey and whip a cross into the box, Shaun Cummings looks to be meeting it at the far post but Gray does very well to track him all the way back and make a good defensive clearance. The resulting corner comes to nothing."
57',action,"It's all Leicester at the moment, they are making the extra player count in possession. However Millwall are doing well to keep them away from their penalty box and restricting any chances."
55',action,"The ball comes in, Morison swings his leg at the ball but misses and Leicester break away! Gray does well before Millwall captain Tony Craig makes a good sliding challenge to halt his progress."
54',yellow-card,"Yellow Card Ron-Robert Zieler. Zieler receives a yellow card for handling the ball outside the box, near the touchline."
54',action,"HANDBALL! Zieler appears to have been pushed out of the box by Onyedinma, who keeps the ball in his hands and the referee awards a free-kick for handling the ball outside of the box. Free-kick in a good position for Millwall."
52',yellow-red,"Yellow/Red Jake Cooper. COOPER IS OFF! he Lions defender is shown a second yellow for clattering Musa on the half-way line, it was a silly challenge to make so far away from the dangerzone. Cooper was booked at the end of the first-half for the goal-mouth scuffle with Zieler."
51',action,"The Lions may look towards Lee Gregory soon to try and make the difference. The striker has been struggling with an injury, but Millwall are struggling to create any chances so he may be worth a shot."
49',action,"Another shot at goal by Musa! Again from the edge of the box, it takes a slight deflection but it is straight at Archer who makes a comfortable save. Millwall need to stop allowing Musa so much time as one of these shots could quite easily punish them."
48',action,"The Leicester players were sent out nice and early for the start of this second half, Claudio Ranieri will have been wondering how is side didn't score in the first half, and allowed Millwall to grow into the game."
46',action,"Musa looks to get a shot off at goal straight from kick-off, but his effort his blocked. Leicester in possession of the ball at the start of this second half."
46',action,The second half is underway!
