,action,"A few boos ring around the stadium as the referee blows his whistle for the final time. It's certainly been a frustrating afternoon for United, who dominated possession but, no matter how hard they tried, just couldn't find any joy in front of goal. West Brom defended heroically to keep the home side at bay, with Nyom, Evans, McAuley and Dawson all performing brilliantly throughout."
,action,FULL-TIME: MANCHESTER UNITED 0-0 WEST BROMWICH ALBION
90'+5',yellow-card,"Yellow Card Claudio Ariel Yacob ; Meanwhile, Yacob has also been booked for his part in the fracas. That should be that for West Brom, however."
90'+5',yellow-card,Yellow Card Wayne Rooney ; Rooney has also been shown a yellow card for screaming at the referee.
90'+5',yellow-card,"Yellow Card Marouane Fellaini-Bakkioui ; Fellaini, who also clashed with Yacob, is shown a yellow card for what looked to be a slight headbutt on the Argentine."
90'+4',action,"It's kicking off in the middle of the pitch! Yacob and Rooney clash in the middle of the pitch as the Argentine tries to hold on to possession on the halfway line. The captain looks incredibly angry at not being able to break down West Brom on what has been a frustrating afternoon, and the referee doesn't look at all happy with his behaviour."
90'+2',action,"Ball after ball is being flung into the West Brom penalty area, but the visitors are doing incredibly well to deal with each and every one of them. They're now just two minutes away from leaving Old Trafford with a very well-earned point."
90',action,The fourth official has indicated that there will be four minutes of added time.
88',action,"What a save from Foster! Rashford steps up and fires a wonderful shot that looks set to find the top left-hand corner of the net, but Foster dives acrobatically to his right before tipping the ball over the top of the crossbar."
87',yellow-card,"Yellow Card Jake Livermore ; Ouch! Livermore flies into Young and catches the full-back with a late challenge, resulting in a yellow card for the midfielder and a free-kick to United in a great position. Can the home side make it count?"
86',action,"Fletcher hits the crossbar! The midfielder finds himself in a pocket of space 25 yards away from goal and immediately unleashes a thumping strike. It should be easily caught by De Gea but the goalkeeper somehow fumbles it on to the crossbar. Luckily for him, he's then able to smother the ball before it can bounce over the line."
84',action,"Almost a lovely pass from Rooney! The number 10 chips a delightful ball over the West Brom defence and through to Rashford, but just as it looks as if it's going to reach the striker, McAuley sticks out a high boot to stop it from doing so."
82',action,"Rashford goes close again! The striker skips past Morrison just outside of the West Brom penalty area before unleashing another dangerous shot, but this time it fails to hit the target and bounces a few yards wide of the far post."
80',action,"Nervy moments for Nyom! The defender tangles with Lingard and brings the United man crashing to the ground, resulting in a free-kick for the home side. The home players and fans all scream for a second yellow card, but the referee decides to just give the full-back a talking to."
78',action,"West Brom enjoy a rare spell of possession as they move the ball around nicely inside the United half of the pitch. They're unable to make it count, however, as the hosts are easily able to deal with the danger before pushing forward once again."
76',action,"Almost an own-goal by Evans! Young flies into the left-hand side of the West Brom box on a beautiful run before trying to cut a pass back to a team-mate, but Evans is just about able to get a foot on the ball. He inadvertently almost sends it into the back of his own net, however, but, luckily for the defender, it ends up flying into the side-netting."
74',substitution,; Wayne Rooney receives a rousing round of applause from the United fans as he comes on to replace Mkhitaryan for the final quarter of an hour.
73',action,"Excellent defending by Rojo! Rondon is presented with a great chance to fire in what would be a big goal completely against the run of play, but he holds on to it for far too long inside the penalty area and loses out to Rojo at the near post."
72',action,"Great stop by Foster! Rashford does well to get himself into a pocket of space just outside of the penalty area and immediately unleashes a great strike that looks set for the top right-hand corner of the net, but, somehow, Foster is able to parry it away with an excellent diving save."
70',substitution,"; Robson-Kanu slowly makes his way off the pitch to be replaced by Salomon Rondon, who has surely been instructed to hold up the ball whenever it comes his way."
69',action,"Another United attacking move fails to come to anything, allowing West Brom to push forward on a rare attacking move. Brunt and Robson-Kanu initially link up well over on the left wing, but the latter is closed down by Bailly and loses out to the centre-back."
