,action,"The referee has mercy on Lincoln, blowing for full-time without any stoppage period. A rueful smile from Danny Cowley as his side's fairytale run in the cup is over. The non-league side were simply overwhelmed in the second half after a commendable first. Arsenal get back to winning ways and do what was expected of them. That's all from us, thanks for tuning in!"
89',action,"Lincoln are on the ropes, and could do with the final whistle now as Walcott flashes a cross the wrong side of the post, before taking another attempt from the D, which is also off the mark."
87',action,"CROSSBAR! Sanchez curls a tremendous free-kick onto the woodwork, and the Gunners keep it alive, only for Ramsey to lash a shot around the post via a deflection."
85',yellow-card,"Yellow Card Sean Raggett. Moments after Lucas Perez avoided a booking for a dive inside the box, Raggett collects one for a meaty foul on the edge of the box."
85',action,"Walcott once again gets free down the right-hand side, and his low cross is blocked out for a corner. Arsenal play it short, and Ozil's beautiful pass is headed across the face of goal, but there's no takers."
82',action,"SAVE FOR CECH! Another positive spell for Lincoln ends with a long-range effort from Power from a central position, but the keeper moved his feet well and caught it relatively comfortably."
79',action,"Lincoln have a belated spell of possession in the opposition half, and Coquelin drags back Woodyard, giving Marriott, who's only just come on the pitch, the chance to bend a free-kick well over the bar."
78',substitution,Substitution sub-out Terry Hawkridge sub-in Adam Marriott . Hawkridge is summoned to the bench as sub-in Adam Marriott comes on.
75',goal,Goal Aaron Ramsey. RAMSEY MAKES IT FIVE! Sanchez keeps three defenders guessing before playing the ball across the face of goal for the Welshman to walk into the back of the net.
72',assist,"Assist Mesut Özil. He didn't do much there, but Ozil gets his first assist in a while."
72',goal,"Goal Alexis Alejandro Sánchez Sánchez. TREMENDOUS FROM SANCHEZ! The Chilean has been on the periphery of this game, but comes alive in style, skipping past Wood before caressing a long-range effort into the far corner."
71',action,"His team are three-nil up, but Coquelin still feels the need to go in full-blooded on Hawkridge with a studs-up challenge. He could have been sent right back down the tunnel after only just coming on, but he somehow escapes without even a yellow."
68',action,The sting has gon out of this game now with Lincoln very much in damage limitation mode. Arsenal are in no hurry to over-exert themselves in pursuit of a fourth goal.
66',substitution,"Substitution sub-out Matthew Rhead sub-in Joseph Ward . Rhead doesn't get that sort of reception after a bruising first-half, with Ward replacing him."
65',substitution,"Substitution sub-out Olivier Giroud sub-in Lucas Pérez Martínez . Giroud, who has scored 12 goals in his past 14 starts, is replaced by Lucas Perez, who receives a warm cheer from the fans. He's gone public with his desire for more first-team football recently."
63',yellow-card,"Yellow Card Jonathon Margetts. Oof. That was a poor challenge. A ball down the right is asking too much of Margetts and as Gibbs clears it away, the substitute flattens him with a reckless lunge. The referee shows him yellow."
61',substitution,Substitution sub-out Granit Xhaka sub-in Francis Coquelin . Xhaka is substituted for sub-in Francis Coquelin.
60',action,Problems mounting for Lincoln as Farman is down on the deck off the ball in some distress. A lot for Danny Cowley to take in at the moment.
58',own-goal,"Own Goal Luke Waterfall. IT'S THREE! Reality starting to set in for the visiting side, as another period of pressure sees Gibbs flash a low cross into the six-yard area that's diverted into the goal by Waterfall."
56',action,"SHOULD BE THREE! Bellerin skips past Power on the edge of the area, and opens his body up to curl a finish for the far corner, but it ends up behind the goal instead of in the back of the net."
54',substitution,"Substitution sub-out Jack Muldoon sub-in Jonathon Margetts . Muldoon is replaced by the man that he narrowly beat to a starting berth, sub-in Jonathon Margetts."
53',assist,Assist Héctor Bellerín Moruno. Bellerin set that one up.
53',goal,"Goal Olivier Giroud. ARSENAL HAVE A SECOND! Well-worked by the home side. Giroud misses his initial swing from Ozil's cross, but the Gunners keep it active. Sanchez releases Bellerin, who tees up the French striker for the finish."
52',action,"Arsenal look like they mean business in the second half as Giroud touches it to Ozil, who returns it to the striker at the near post, but his finish is weak, meek and saved with ease."
50',action,"GOOD CHANCE! Arsenal turn defence into attack in an instant, with Giroud taking a long pass in stride before drawing a fine save from Farman, before Walcott clips the rebound back in for Gibbs to head over!"
47',yellow-card,"Yellow Card Alex Woodyard. Gibbs was just too quick for Woodyard, who took him out and was booked."
46',action,Off we go.
,action,"We're at half-time, and Arsenal have a lead that they barely, barely deserve. Lincoln were forced to be increasingly defensive the longer the game went on, but they were doing a fine job of frustrating the Gunners, until Walcott struck in stoppage time. This one is far from over, and I'll be back with the restart soon."
45'+4',action,"Lincoln have a corner on the right side, and all the big guys are up from the back to try to nick one before half-time. It comes to Luke Waterfall, whose header has no juice behind it and is dealt with."
45'+2',action,Ozil and Walcott combine as the German spots the forward open on the right. He swings in a cross that Ramsey attacks on the spin. Airball.
45'+1',goal,"Goal Theo Walcott. WALCOTT GIVES ARSENAL THE LEAD! Giroud keeps it alive inside the area, and the forward links up with Gibbs to slot home an effort into the bottom corner."
45'+1',assist,Assist Kieran Gibbs. Smart pass from the full-back.
45'+1',action,"Ozil lobs in a tantalising ball towards the back post. Raggett leaps and misses, which forces Farman to parry around the post at the last minute!"
45',action,"Bellerin's cross is deflected on the way through, and the clearing header from Raggett falls for Ramsey inside the area. The Welsh midfielder tries to parabola it into the top shelf, but it's wide."
43',action,"Giroud is on his feet and lucid enough to attack a cross from Gibbs, but he flicks it in the wrong direction and Lincoln can regain possession. Looks like the visitors will keep snuffing out Arsenal until half-time."
