,action,"FULL-TIME! Southampton crash to a 4-1 defeat against Spurs, with a red card for Redmond defining the game. Alli scored twice for the away side, with Kane and Son grabbing the others - with Kane also missing a penalty. Van Dijk opened the scoring, but the Saints then sank to a terrible loss, which puts Pochettino's men right back in the race for fourth place. That's all that we have time for, we hope to see you again next time."
90'+2',action,"Long is the target of a long ball in behind from Southampton, and appeared to be shoved by Vertonghen, allowing for Lloris to mop up the loose ball. The referee isn't interested in giving a foul, however, and waves for the French goalkeeper to continue."
90'+1',action,There are three minutes of stoppage time at St. Mary's.
90',yellow-card,Yellow Card Jan Vertonghen ; Vertonghen gets a late booking for reacting angrily to Long's tackle.
90',yellow-card,Yellow Card Shane Long ; Long gets a yellow card for his part in tangling with Vertonghen.
89',substitution,"; Kane is replaced for the last few minutes, with Janssen given the chance to return from injury with a brief cameo."
87',assist,"Assist Danny Rose ; Rose does excellently, dancing infield from out wide, before stabbing a low pass through the lines and into Alli's feet."
87',goal,"Goal Bamidele Alli ; GOOOOOOOAL! IT'S FOUR! Alli manages to stab a neat pass forward into Son, who appears to be fouled on the edge of the Southampton box, but the referee isn't interested. Moments later, Rose sparks a break down the left and cuts infield, before finding Alli in the area. The English midfielder takes a touch and curls a low finish home."
85',goal,"Goal Heung-Min Son ; GOOOOOOOAL! SON WRAPS IT UP! Eriksen tries to lift a throughball into the path of the substitute, which takes an important touch off Romeu on the way forward. The South Korea international races into the penalty area and slots a fantastic finish into the bottom-right corner."
84',action,"Spurs are happy to retain possession and stroke the ball around in their own half, with Southampton needing to press and show some late urgency. Hojbjerg tries to carry the ball forward, but the substitute is quickly robbed of the ball and the visitor are on the charge!"
82',substitution,"; Dembele takes his leave for the dying minutes at St. Mary's, with Winks given the chance to prove himself as Spurs try and close this one out. With the Belgian having a booking to his name, Pochettino isn't willing to risk a second."
80',action,"Lloris gives the ball away to Hojbjerg and slips to the ground, with the Danish substitute unable to lift a finish into an open goal while the Frenchman is on the turf! That was a huge let-off for the away side."
78',action,"Narrowly over 10 minutes remain in the second half, with Southampton on the prowl for a goal. Romeu wins the ball high upfield, before feeding a low pass into Tadic, but Dembele robs the Serbia international of possession easily. The hosts have been too light-weight in the final third."
76',action,"Eriksen wins a corner on the right-hand side, after his shot from long-range was deflected shy of the right-hand post. The away side take it short, with the Dane eventually whipping in a cross from the same flank. It is cleared quite easily. Southampton need to break out of their own half."
74',substitution,"; Sissoko takes his leave for the final quarter of an hour, with Son introduced to add some fresh legs to Spurs' attack."
74',action,"Wide from Rose! The England international gets into the penalty area, after being picked out getting in behind by a neat flick from Eriksen. The former Sunderland man tries to shoot from a tight angle, but loses his footing and slices a shot wide of the near upright."
72',substitution,"; Rodriguez is withdrawn after chasing lost causes all evening, with Long given the last 20 minutes to find himself a goal."
72',substitution,"; Boufal jogs off after a quiet second half, with Tadic introduced on the left-hand side for the Saints."
72',substitution,"; Davis takes his leave, with Hojbjerg freshening up the midfield third for the home side."
71',action,"OFF THE BAR! Sissoko and Rose combine down the left-hand side, with the latter able to cut a cross back to Eriksen from the byline. The Danish midfielder gets the ball out of his feet, before blasting a ferocious effort onto the woodwork. Forster wouldn't have got anywhere near it!"
70',action,"Cedric bends in a wonderful cross from wide on the right-hand side, but Lloris is alert to the danger and makes a fantastic claim. Moments later, Southampton threaten through Romeu, who slots a pass infield to Davis, but the hosts' midfielder is flattened by a great tackle from Rose."
68',action,"Good effort from Wanyama! The ex-Saints midfielder takes aim from range, after wrongfooting Davis, but the Southampton goalkeeper pushes the shot over his crossbar with a firm hand. The resulting corner finds its way to Walker on the edge of the box, who shoots, but Bertrand makes a great block."
66',action,"Rose is found making tracks down the left-hand side, but a low cross from the Englishman is cut out by Cedric. Neither goalkeeper has had a great deal to do, with Lloris enjoying a relative holiday in the second half. The final ball into the box has been awful on both sides of the fence."
64',action,"Kane is fed into the penalty area, but Van Dijk covers across brilliantly to deny the Spurs striker. Moments later, Alli scoops a ball over the top for Sissoko, but the French wide man's square ball towards Kane is cleared. Pochettino's men are struggling to kill this contest off."
62',action,"Cedric sees a long-range effort deflected wide of the target, before some maintained pressure from the hosts results in a cross being gobbled up by Forster. Spurs are happy to retain possession and enjoy a calming spell on the ball, as this second half has been rather inflammatory so far."
60',yellow-card,"Yellow Card Danny Rose ; Tempers are rising a little bit at St. Mary's, with Rose getting a yellow card for cynically blocking off Cedric. The home fans are getting on the referee's back, especially since Redmond's dismissal."
58',missed-penalty,"Missed Penalty Harry Kane ; OVER THE CROSSBAR FROM KANE! Awful penalty attempt from the Englishman. He blasts a terrible shot over the target, after the turf moved beneath his standing leg! The pitch is to blame, there."
57',red-card,"Red Card Nathan Redmond ; RED CARD! Redmond is sent off for denying a goalscoring opportunity, and seemingly due to the referee believing that he wasn't making a genuine attempt to play the ball."
56',action,"PENALTY TO SPURS! Alli scampers into the penalty area and shoots wide of the target under pressure, but the referee pulls play back for a tug from Redmond."
