,action,"FULL-TIME! Arsenal eventually canter to a 3-1 win over Bournemouth, after what was a very tough first hour at the Emirates. Goals from Sanchez and Walcott wrapped up the three points, with Wilson equalising in the first half from the penalty spot. The away side pushed Wenger's men all the way, but eventually the hosts' quality showed through. That's all that we have time for, we hope to see you again next time."
90'+5',action,"Ramsey sees a shot blocked, before Elneny plays another miscued shot from the periphery of the box. Ibe drives down the left and tries to win a corner from Gabriel, but a deflection takes the ball off the ex-Liverpool winger and behind for an Arsenal goal-kick."
90'+4',action,"Cook launches a long throw into the penalty box from the right-hand side, which is flicked on well by Francis. Mousset is the man who is the benefactor, but Monreal and Koscielny collapse on the youngster. Arter then tries to play a neat back-heel pass to release the same substitute down the right, but the two aren't on the same wavelength and Cech collects."
90'+3',yellow-card,Yellow Card Gabriel Armando de Abreu ; Yellow card Gabriel Armando de Abreu
90'+2',action,We're into the third of three minutes of stoppage time at the Emirates.
90'+1',assist,Assist Olivier Giroud ; Giroud is fed to the right byline and cuts back the pass required to make it 3-1 to the hosts.
90'+1',goal,"Goal Alexis Alejandro Sánchez Sánchez ; GOOOOOOOOAL! SANCHEZ MAKES IT 3-1! The Chile international is picked out in the six-yard box, after great work at the right byline by Giroud. That puts the game to bed, but Sanchez has a very easy finish to make after the French substitute was released into the penalty area by Ozil."
90',action,"Mousset gives the ball away on the edge of the Arsenal box, which sees Xhaka pounce and then attempt to clip a long throughball over the top for Giroud to chase. The Frenchman, however, is beaten to it by Ake. The visitors respond with a counter-attack, which ends in a back-post delivery being headed a long way wide by Mousset."
88',yellow-card,Yellow Card Dan Gosling ; Gosling gets a yellow card for clipping the heels of Xhaka as the Switzerland international looked to spin off his marker and drive down the left.
87',action,"Wide from Giroud! Ramsey bends a curling cross towards the back post, but the French substitute can only stretch enough to stick a leg out and direct the ball a long way beyond the right-hand upright. That was a very tough chance for the Arsenal striker. The hosts maintain their pressure, with Xhaka finding Giroud, but a knockdown from the Frenchman is rattled wide by Ramsey due to a slight deflection."
85',action,"Elneny wins possession back in the middle of the park, which sees Sanchez and Ozil try to combine in the final third. Ake slides in to put some pressure on, which sees the former drag his pass away from the danger zone. Bournemouth try to release Afobe in behind, but the ex-Gunners forward is caught narrowly offside."
83',action,"Giroud is picked out by a cross from the left-hand side, but the Frenchman is put under pressure and then outmuscled by Ake. As a result, the ex-Montpellier man heads a long way wide of the post. Bournemouth respond with a break down their own left, but Mousset's delivery is nodded away by Koscielny."
81',substitution,"; Mousset is given a late chance to try and turn things around for the away side, in what will be only his second appearance of the season for Bournemouth. B. Smith jogs off, which should see the Cherries reshuffle their personnel."
80',yellow-card,Yellow Card Brad Smith ; B. Smith is booked for a very cynical tackle on the left-hand side.
78',action,"Cech makes a good save from close-range, as it appeared that Afobe had the chance to net an equaliser! That would have been a huge goal, and it is a big reminder to Arsenal that their lead is very fragile indeed."
76',substitution,"; Giroud is also introduced for the home side, with Walcott taking his leave after netting what could be the winner."
75',substitution,"; Oxlade-Chamberlain jogs off, with Ramsey given the last 15 minutes to get up to match speed for the Gunners."
75',action,"Ozil sends a cheeky back-heel pass into the path of Oxlade-Chamberlain, after a lovely pass forward from Sanchez. Unfortunately for the ex-Saints midfielder, however, Federici is able to get off his line and claim with some assisting pressure from his recovering defenders."
73',yellow-card,"Yellow Card Harry Arter ; Bournemouth want handball for a pass that is clipped onto Monreal's arm, but the Spain international couldn't get his hand out of the way in that situation. Arter gets a yellow card for dissent in the aftermath."
73',action,"Francis is released down the right-hand side, but the full-back hesitates and allows for Oxlade-Chamberlain to track back, give away a corner, and then clear the resulting set-piece. The Gunners respond with a break, which sees the hosts move from left to right, but an eventual delivery from Walcott is absolutely horrendous. Wenger hasn't been the happiest man in the world today, he thinks that Arsenal have been wasteful at key moments, based on his reactions."
71',substitution,"; Ibe is introduced for the last 20 minutes, with Stanislas limping off with an injury, with the winger having the potential to cause a few problems against tiring full-backs."
69',action,"Xhaka takes aim from long-range, but hammers a terrible shot a long way wide of the left-hand post. There is a stoppage in play, as Stanislas goes down holding his calf, which sees Ibe quickly stripped off and readied for action on the visitors' substitute."
67',action,"Less than half an hour remains in this contest, with Bournemouth trying to start to dominate the ball and the midfield third as they did for a long spell in the first half. Howe will be pleased with how his side have performed on the whole, but they need to step it up a gear."
