,action,"FULL-TIME! Malaga beat Barcelona by a 2-0 scoreline, putting a huge dent in Luis Enrique's side's hopes of winning the LaLiga title! Goals from Sandro and Jony wrapped up the upset, either side of a red card for Neymar in the second half. The favourites just didn't quite show up, with a mistake from Mathieu proving costly. That's all that we have time for, we hope to see you again next time."
90'+3',action,"Kameni is happy to take his time over everything now, with Mascherano then giving away a free-kick for a foul on Charles. Barcelona just don't appear to have a way back into this game, the second goal has deflated them. Alcacer is picked out on the right flank, but is quickly mobbed and dispossessed."
90'+1',action,There are four minutes of stoppage time. It is party time at La Rosaleda!
90',assist,"Assist Pablo Fornals Malla ; Fornals is fed into the penalty area and faced up by Ter Stegen. He isn't rushed, however, and tucks a pass back to Jony, who finds the back of the net."
90',goal,"Goal Jonathan Rodríguez Menéndez ; GOOOOOOOOAL! JONY MAKES IT 2-0! BARCELONA DROP THREE POINTS! Real Madrid's draw now means nothing. Malaga race forward on the break, with Fornals cutting back an unselfish pass to Jony after racing into the penalty area. Ter Stegen is in no man's land and that's game over. The ex-Sporting winger makes no mistake and slams home!"
89',action,"Suarez is fed in behind the Malaga back four beautifully by Mascherano, but the Uruguayan striker can only rush a shot and find Kameni with it! That was a golden opportunity to get back on level terms. Barcelona are desperately trying to keep the pressure up, but they're leaving themselves open at the back."
87',yellow-card,"Yellow Card Javier Alejandro Mascherano ; Mascherano takes a terrible touch while trying to clear some danger in his own half, and is forced to foul Charles to prevent the substitute from getting in behind. He gets a booking. That pretty much sums up Barcelona's night."
85',action,"The home fans are making plenty of noise, urging their players over the finish line. Malaga have been very combative in the midfield battle and have got their intensity just right, setting themselves up for a brilliant result against top opposition. This will be a real feather in Michel's cap."
83',substitution,"; Busquets is picked out at the back post by a cross from the left, but the Spain international can't rise high enough to head an effort goalwards. Juankar is replaced by Jony for the last five minutes or so."
82',yellow-card,Yellow Card Juan Carlos Pérez López ; Juankar is the latest Malaga player to go into the book for a cynical tackle around 35 yards out from goal.
82',action,"We're well into the last 10 minutes in Andalucia now, with Barcelona rapidly looking as though they're going to lose out with 10 men to Malaga. After Real Madrid's draw earlier, it would make this result all the more sour. The visitors continue to win plenty of free-kicks, but Michel's side are defending them well."
80',action,"Messi hammers the resulting free-kick into the wall, with Malaga countering brilliantly. They escape down the left and then switch the play out to Charles on the right-hand side. The Brazilian substitutes loses his balance slightly and lines up a shot from a tight angle, which ends up comfortably within Ter Stegen's grasp."
78',action,"The hosts continue to defend quite deep, with essentially a back five. Penaranda is very deep, with Malaga taking an all hands to the pump mentality. Sergi Roberto cuts in from the right and goes down on the very edge of the box, but the referee awards a free-kick! Barcelona's players argue that it was a penalty."
77',substitution,"; Sandro jogs off for the home side, with Sandro introduced for the late stages. Fresh legs up front for Michel's men."
75',action,"Camacho plays Recio into trouble, with Barcelona able to pick the ball up in midfield and put some pressure on. Iniesta tries to stab a low pass into Suarez, but the Uruguay international loses his balance. With around a quarter of an hour left to play at La Rosaleda, the hosts appear to have the measure of Luis Enrique's side. Real Madrid fans will be watching nervously."
73',action,"Mascherano commits a foul on the edge of the penalty area, which gifts Malaga a chance to shoot. Sandro takes aim, but Suarez makes a block in the wall. Barcelona put together an attack, but yet again a good challenge in the centre of midfield denies their progress forward. Michel's men are battling for everything brilliantly."
71',action,"OFFSIDE! Malaga are still keeping a lot of players behind the ball, despite Barcelona going down to 10 men. Alcacer puts in a poor cross from the right and the hosts quickly break. Penaranda is picked out making a run in behind, before dribbling beyond Ter Stegen and firing home a finish off the post - but the linesman had his flag up."
69',yellow-card,"Yellow Card Adalberto Peñaranda Maestre ; Penaranda is the latest man in the referee's book, as the substitute pushes over Umtiti for no reason. A yellow is sufficient."
68',action,"Barcelona are keeping a similar approach to their play, with Messi dropping a little bit deeper to allow for Iniesta and Alba to drift slightly more often out to the left-hand side. Alcacer cuts in from the right, with Camacho putting in a brilliant tackle, but the Malaga midfielder is somehow penalised. That is an awful decision and he can't believe it!"
67',substitution,"; Juanpi takes his leave after wasting a couple of great opportunities for the home side, with Penaranda coming into the game to add fresh legs."
65',yellow-red,"Yellow/Red Neymar da Silva Santos Junior ; RED CARD! Neymar throws himself into a stupid challenge on Diego Llorente, long after the ball had gone. Given his earlier caution, that means he takes an early walk down the tunnel."
65',action,"Over the top from Neymar! Suarez makes a smart run in behind the Malaga defence and forces Kameni to rush out and narrow the angle. He bides his time to angle a cross towards the penalty spot, but the Brazil international can only arrive to nod a poor header over the crossbar with the goalkeeper out of position entirely."
63',action,"Messi breaks into the penalty area and towards the left byline, before cutting back a smart pass to Suarez. The Uruguay international dummies the ball, in an attempt to free up somebody behind him, but Alcacer was nowhere to be seen! Suarez should have just put his foot through it to test Kameni."
61',substitution,"; Paco Alcacer is introduced for the away side, with Andre Gomes taking his leave. Luis Enrique is throwing the kitchen sink at Malaga during the last half an hour."
