,action,"FULL-TIME! Real Madrid scrape their way to a narrow 2-1 win over Sporting, courtesy of two goals from Cristiano Ronaldo. The away side responded through Carmona, before Cop missed a late penalty, giving Zidane's men a late reprieve. That's all that we have time for, we hope to see you again next time."
90'+1',action,"There are two minutes of stoppage time. Isco does well to get into the box from the left, but then sends a shot high and wide of the target due to a telling deflection."
90',action,"Viguera and Cop challenge for another hopeful ball into the box, but Real Madrid are just about doing enough to try and stay ahead. Zidane's men slow things down with some patient possession, as they are trying their best to take the sting out of some late Sporting pressure."
88',action,"Lucas Vazquez does well to clear a Sporting corner away from the danger zone, which leads to Real Madrid haring upfield on the break. Ronaldo is the man to try his luck, as he searches for the all-important first goal, but Marino isn't troubled. The hosts are inviting plenty of pressure onto themselves here."
86',action,"A chance for Lucas! The Spain international is nearly picked out by a ball in from the right-hand side, but he can't get his head on the end of it with Marino at his mercy. Moments later, Marcelo tries to whip a delivery from the opposite wing, but it sails over everyone and Sporting come away with the ball."
85',action,"Only five minutes stand between Real Madrid and another important win in La Liga, to put all of the pressure on Barcelona and Atletico Madrid. isco loses out around 30 yards from goal, which leads to a break from the visitors, but Modric tracks back to make a brilliant sliding tackle."
83',action,"Sporting work their way down the right-hand side, but Douglas then loses out on the ball after dwelling on it for too long. Zidane's side are sitting very deep indeed, and the fans inside this stadium are sounding nervous. Nacho half-clears a cross from the right, before Pepe makes absolutely sure. Moments later, Navas is forced into a good save, as Cop fails to make it 2-2 from close range."
81',substitution,"Substitution Rachid Aït-Atmane Ignacio Cases Mora .Rachid takes his leave, with Nacho Cases given the last 10 minutes to try and inspire Sporting to an equaliser."
81',substitution,"Substitution Mateo Kovačić Francisco Román Alarcón Suárez .Kovacic is replaced by Isco for the dying stages, as it appears that Zidane wants another goal to put this contest to bed."
80',action,"Ten minutes remain in the Spanish capital, and Real Madrid are holding onto this win by the skin of their teeth. Lucas drives down the right and tries to bend in a cross, but it sails over everybody and denies Ronaldo the chance to score a hat-trick."
78',missed-penalty,"Missed Penalty Duje Čop.OVER THE BAR! The Croatia international steps up in the rain and blasts an awful penalty attempt high of the crossbar. Pepe reacts as though Real Madrid have just won the league. Deary me, he won't want to see that again."
77',yellow-card,Yellow Card José Ignacio Fernández Iglesias.Nacho is booked for hauling down Victor as the Spaniard tried to shoot from close-range.
77',action,PENALTY TO SPORTING! Nacho gives away a late spot-kick! The Real Madrid defender can't get the ball out of his feet and ends up dragging down Victor as a result.
76',substitution,"Substitution Moisés Gómez Bordonado Víctor Rodríguez Romero .Moi Gomez is replaced by Victor for the away side, as Abelardo looks to freshen things up."
76',substitution,Substitution Carlos Carmona Bonet Borja Viguera Manzanares .Substitution  Carlos Carmona Bonet Borja Viguera Manzanares
76',action,"Victor drives towards the edge of the box, before feeding a low pass into Viguera, but the substitutes can't combine to good effect, as Modric makes a timely block on the edge of his own penalty area. Real Madrid are in a very precarious position here."
74',action,"Another free-kick delivery comes to nothing for the hosts, as Ronaldo clips a cross into the box that evades a few players in white shirts after skimming off the wet grass. Sporting are still in this game with a quarter of an hour on the clock - Abelardo will believe that his men can still manage to scrape a share of the spoils somehow. Despite their poor second half, they're not out of it yet."
72',substitution,"Substitution Sergio Ramos García Marcelo Vieira da Silva Júnior .Marcelo comes into the game, with Ramos coming off. That will see Nacho slot in at centre-back for the last 20 minutes or so."
72',substitution,"Substitution James David Rodríguez Rubio Marco Asensio Willemsen .James takes his leave, after failing to impress. The Bernabeu crowd react with both jeers and clapping, so it isn't too clear what they make of that change."
71',action,"Ronaldo drills in a cross from the left-hand side, but Benzema is beaten to the ball by a defender. The Portuguese forward has been keen to turn provider today, despite being only one goal away from yet another La Liga hat-trick. Modric tries to shoot from 25 yards out, but the ex-Dinamo midfielder blasts high and wide of the target."
69',action,"Moi Gomez tries to scamper into the penalty box for Sporting, but Pepe outmuscles the Spaniard with relative ease, before slotting a pass back to Navas. James tries to link up with Benzema in a central area, but the return ball from the Frenchman is terrible - it really hasn't been his game so far."
68',action,"The away side are enjoying a bit more of the ball in the last 10 minutes, with Real Madrid happy to sit back in their banks of four and prey on opposition mistakes. Lucas is found on the right, and clips in a back-post cross, but Mere rises above Benzema to clear the danger for Sporting. Moments later, the young defender denies Ronaldo from a similar situation."
66',yellow-card,"Yellow Card Carlos Carmona Bonet.Douglas is released down the right-hand side yet again, but Pepe covers across to make a good clearance. Carmona tries to challenge for the ball, but instead catches the centre-back's knee in rash fashion, which earns him Sporting's third yellow card of the contest."
64',action,"Ramos clears the latest cross in from the right-hand side, with Danilo then able to earn a free-kick from Moi Gomez for a shove. The hosts build an attack, which sees Ronaldo picked out in the box, but the Portuguese forward can only flick a glancing header just shy of the post. Marino had that covered."
62',action,"Sporting work the ball from left to right, with Douglas invited to cross. He tries to find a back-post runs from Cop, but puts just too much pace on the delivery. That was very close, Real Madrid need to find another goal if they are to try and close this one out comfortably."
61',yellow-card,Yellow Card Rachid Aït-Atmane.Rachid is the next man to go in the referee's book this afternoon.
60',action,"Sporting try to settle themselves down with a bit of possession, but Real Madrid's banks of four are doing well to prevent their build-up play from having any joy. Isma Lopez has been dealt with more diligently this side of the break, and his fade from prominence has seen the visitors threaten much less."
58',action,"Ronaldo cuts a cross back from the left, but Amorebieta pokes a clearance halfway to safety. Lucas then has the chance to deliver from the opposite flank, but Benzema somehow manages to direct a point-blank header straight at Marino! Either side of the goalkeeper and that was 3-1."
56',action,"Kovacic finds Ronaldo on the left, who cuts onto his right foot and takes a half-chance to shoot. His low effort is gathered up by Marino easily, who had to watch the ball carefully in case it slipped through his grasp. Real Madrid maintain their pressure, but a back-post cross is eventually dealt with by Douglas."
54',action,"Alvarez is nearly picked out sliding in at the back post for the away side, but a cross from the left skims off the turf and out of play for a goal-kick. The weather is starting to have more of an effect on the run of the ball, and Zidane is off his bench at last to start giving out some instructions."
52',action,"Benzema continues to be rather anonymous up top, as much of Real Madrid's threat has come from the wide areas this afternoon. Carmona is picked out on the right, as Sporting try to break, but Danilo clears under pressure from Isma Lopez at the back post. The hosts continue to use a 4-4-2, with Ronaldo playing slightly off his French strike partner."
