,action,"That's all for our live coverage, thanks for following along. Goodbye!"
,action,"It's nothing less than they deserved in the end, completely dominating the match for the final hour, yet they went into the final minutes trailing as a result of Juan Mata's own goal. Perseverance and insistency pay off in the end, however, as the Red Devils get their equaliser in fairytale fashion."
,action,"Wayne Rooney makes history, becoming the Red Devils' all-time leading scorer in dramatic fashion, as his 94th minute goal rescues a point for United and extends their league unbeaten run to 13 games."
90'+5',action,FULL-TIME: STOKE CITY 1-1 MANCHESTER UNITED.
90'+4',goal,"Goal Wayne Rooney ; WHAT A TIME TO BREAK THE RECORD! Wayne Rooney becomes Manchester United's all-time leading scorer with an absolute gem of a free-kick, guiding the ball into the top corner from a difficult angle, but he made it look so easy! The Red Devils' most prolific scorer in club history has rescued them at the death!"
90'+3',yellow-card,"Yellow Card Joe Allen ; Allen concedes a free-kick on the edge of the box, to the left side of goal, with a foul on Rashford."
90'+2',action,"It's all looking a bit lethargic from United, who can't seem to find it in them to turn this around. As of right now, it looks ominous for the visitors, who can't navigate a way through this mess of Stoke defenders."
90',action,"The board goes up to indicate five minutes of stoppage-time, which is met by distinct groans from these Stoke City supporters."
88',substitution,"; A final change of the afternoon here for either side sees Stoke replace Arnautovic, who has been excellent, with Gianelli Imbula."
86',action,"STAT: Manchester United have only failed to score in one of their last 21 league games against Stoke, though it was in this exact fixture last season (0-2)."
84',action,"This is a terrific spell from Stoke to keep possession and weather the storm at the back. Much-needed respite here for the Potters in defence, as they are afforded the opportunity to catch their breath ahead of what promises to be a hectic final five minutes."
82',action,"Appeals for handball denied again by Clattenburg, before Stoke break quickly through Afellay. The Dutchman tries to play it across for Arnautovic, who would have put the game to bed likely, but the ball is deflected into the arms of De Gea, who immediately starts United back the other way."
80',action,"Into the final 10 minutes now and it's all hands on deck for Stoke, who have everyone back behind the ball. Their main focus is congesting the final third and making life difficult for United, and they're succeeding at the moment, as the visitors struggle to get a shot through the crowds of bodies."
78',action,"NOT FAR AWAY! Pogba this time tries his luck from 20 yards, hammering a low strike towards the near post, and has Grant scrambling, but again this effort misses by a mere foot."
77',action,"INCHES WIDE! Grant was beaten for the first time there, rooted to his spot as Rashford bent an effort towards the far corner, but flashed it agonisingly wide! United knocking on the door here!"
75',action,"STAT: Zlatan Ibrahimovic's 14 league goals have won Manchester United 11 points this season, no player has won more for this side (level with Diego Costa)."
73',substitution,"; Stoke make a change as well, their second, as Julien Ngoy replaces Shaqiri."
73',substitution,"; A bit surprising as Mkhitaryan is the one replaced for United, considering he's been arguably their most consistent attacker thus far. It's Jesse Lingard who replaces him."
71',action,"Concentrated pressure now, as it becomes a case of anywhere will do for Stoke. Both teams have changes lined up here it looks like, as they get set for the final 20 minutes."
69',action,"Urgency has been upped by United, who are running out of time. With Liverpool losing earlier today, and City set to face Spurs later, this is a big opportunity for the Red Devils, one they can ill-afford to squander."
67',substitution,"; On the verge of history, Wayne Rooney enters the match here with Juan Mata giving way, aiming to become Manchester United's all-time leading goal scorer."
66',action,"STAT: Jose Mourinho has lost two of his three Premier League visits to the Bet365 Stadium (W1), his joint-highest loss percentage at any Premier League ground (67%, level with the Riverside Stadium)."
64',action,"Shaqiri unloads a half-volley from 25 yards, making good contact with the hit, but De Gea is up to the task. It's shaping up to be a wonderful final 25 minutes at the Bet365!"
63',substitution,"; Stoke's first change sees Adam, who has grown increasingly frustrated, replaced by Ibrahim Afellay."
62',yellow-card,Yellow Card Erik Pieters ; Pieters becomes the third Stoke player booked on the afternoon.
