,action,"FULL-TIME! Real Madrid find themselves in control heading into the second leg, courtesy of a 2-1 win over 10-man Bayern Munich at Allianz Arena. A Cristiano Ronaldo brace did the damage to Die Roten, after Vidal opened the scoring for the hosts and then missed a penalty on the stroke of half time. Ancelotti's men certainly have it all to do when they travel to Estadio Santiago Bernabeu next week. That's all that we have time for, we hope to see you again next time."
90'+2',action,"OFFSIDE! Sergio Ramos heads home from a Kroos free-kick delivery, but the Real Madrid captain was caught just the wrong side of his man while doing so. Great decision."
90'+1',substitution,"; Kovacic freshens things up in midfield for Real Madrid, with Modric jogging off."
90',yellow-card,Yellow Card Arturo Erasmo Vidal Pardo ; Vidal gets a yellow card for kicking James and then reacting angrily to the referee's decision to award a free-kick.
89',action,"The hosts are tiring badly, with Ancelotti's men probably looking for the final whistle already. Real Madrid continue to move the ball and work a man over, with a cross from Marco Asensio flicked to safety this time. The visitors want another."
87',action,"Bayern are forced to sit deep to avoid further punishment, with the away fans cheering every completed pass at this stage of the game. Since gaining the extra man advantage, Real Madrid have been excellent. Marcelo curls a cross to the back post, but Ronaldo miscontrols!"
85',action,"Ancelotti isn't looking too impressed heading into the last five minutes, with Real Madrid having all of the ball and the pressure. Robben tries to release Coman in behind Marcelo, but Sergio Ramos steps out to make a good tackle. The visitors try to counter, but a speculative throughball towards Ronaldo is gathered by Neuer."
83',substitution,"; James is introduced in place of Benzema, with Zidane perhaps looking to the weekend already. The Frenchman's final contribution was to find the back of the net at the end of an offside move, with him looking up from the disappointment to see his number was up."
81',substitution,"; Coman is introduced for the final 10 minutes at Allianz Arena, with the quiet Muller replaced. Robben cuts in from the right and shoots, but Navas is there to make a simple save."
80',action,"Just wide from Marcelo! The Brazilian left-back is found in a pocket of space at the back post, with Lahm quickly racing forth to try and make a block. He shoots with his favoured left foot, but a powerful shot curls wickedly wide of the upright."
79',action,"Neuer is happy to run down the clock a little bit when he has the ball in his grasp, as Bayern have let this one get away from them. Real Madrid have been much-improved in the second half, with Martinez's dismissal handing them almost total control. Modric shoots from range but Neuer collects."
77',assist,Assist Marco Asensio Willemsen ; Marco Asensio curls in a very inviting cross from the left-hand side that Ronaldo meets graciously.
77',goal,"Goal Cristiano Ronaldo dos Santos Aveiro ; GOOOOOOOAL! RONALDO MAKES IT 2-1! That goal was minutes in the making, with Neuer eventually beaten. The Portugal international was picked out deep in the penalty area by Marco Asensio and guides a finish through Neuer's legs and into the back of the net."
75',action,"GREAT SAVE NEUER! Ronaldo belts a close-range effort within reach of the Bayern goalkeeper, and the Germany international uses an incredibly strong wrist to deny the Portuguese forward. He just won't be beaten again."
74',action,"Simple stop for Neuer this time! Marco Asensio checks infield and lets fly with his left foot, but the Germany international gets down to his right-hand side easily to make a save."
73',action,"This game is getting very stretched indeed, with Real Madrid having lots of time and space in the midfield third. Benzema is fed through on goal brilliantly by Carvajal, before Neuer makes a top save to deny the visiting forward at close range!"
71',action,"Boateng tries to play a long ball over the top to allow Bayern to get in behind their opposition, but his pass is far too heavy and it runs behind for a goal-kick. Real Madrid build another attack, with Marco Asensio trying to bend a cross in from the right, but Alaba intercepts. Moments later, Benzema heads high and wide from a delivery from the same flank."
69',action,"Bayern muster up an attack from the left-hand side, after good work from Bernat, but a cut-back from the substitute is intercepted by Sergio Ramos easily. Neuer pounces on a deflected cross from the right-hand side soon after, as Real Madrid continue to try and pose a threat on the break."
66',action,"Real Madrid now hold all of the control. Benzema is fed to the left byline and lifts a cross shy of the penalty area, with Ribery penalised for handball while trying to bring it down to clear. Sergio Ramos and Marco Asensio stand over it, with the captain eventually shaving the side netting with a shot."
65',substitution,"; Costa is introduced into the fray for Bayern with the job of getting something out of this game for his team, as Ribery takes his leave."
64',substitution,"; Bernat comes into the game for the last 25 minutes or so to shore things up, with Xabi Alonso taking his leave."
63',action,"Xabi Alonso is the man to fill in at centre-back for the home side for the moment, with Bayern suddenly looking in real trouble. Robben is the target of a pass out wide from Thiago, but Marcelo gets in ahead of his man to make a good tackle."
61',yellow-red,"Yellow/Red Javier Martínez Aginaga ; RED CARD! Martinez gets a second yellow card within just four minutes, which takes Bayern down to 10 men for the dying stages. Silliness from the Spanish centre-back."
61',action,"Only half an hour remains for Bayern to force their home advantage. Benzema is fed in behind Martinez and brings the ball down well, but the French striker is denied by the offside flag. From looking as though they were going to struggle to get back into this one, Real Madrid look confident."
59',substitution,"; Bale takes his leave after that missed chance, with Marco Asensio replacing him."
58',yellow-card,"Yellow Card Javier Martínez Aginaga ; Bayern need to try and edge their way back ahead in this game, as otherwise Real Madrid will be in a fantastic position heading into their home leg. Martinez gets a booking for tugging Ronaldo down."
56',action,"Close from Bale! Huge chance for the away side to make it 2-1, and Neuer looks furious with his defence. Modric curls in a great ball from the right, that is met in the air by the Welshman, but his powerful header is tipped over the bar by the Bayern goalkeeper. Another great stop."
55',action,"Bayern work the ball down the right-hand side nicely, but their final pass isn't quite right yet again. Real Madrid respond with a quick break lead by Benzema, but the Frenchman drifts in from the flank and runs into traffic. This contest continues to be rather scrappy."
53',action,"Die Roten try to calm things down after the equaliser with some patient possession, with Muller having no luck up top in terms of getting in behind Real Madrid without being called as offside. Ribery brings the ball down after some neat juggling and looks for Alaba on the overlap, but Carvajal is alive to the threat."
51',action,"Benzema releases Bale in behind Boateng nicely, but a cut back from the Welshman that was looking for Ronaldo in the area is cut out by Alaba. That was a vital intervention from the Austria international. Robben tries to do the same up the other end, stabbing a throughball into Muller's path, but the Bayern forward was caught offside."
49',action,"Real Madrid suddenly are right back in this game, with Vidal's missed penalty at the end of the first half looking ever more ominous. Bayern are immediately keen to get forward through Robben, with the Dutchman still causing a host of problems down the right wing."
47',goal,"Goal Cristiano Ronaldo dos Santos Aveiro ; GOOOOOOOOOAL! RONALDO MAKES IT 1-1! He has been fairly quiet, but he announces himself on the scene. Carvajal cuts back a good cross from the right-hand side, which the Portugal international latches onto and guides into the bottom corner with a neat finish."
47',yellow-card,Yellow Card Xabier Alonso Olano ; Alonso gets the first yellow card of the second half after tugging back Modric cynically.
47',assist,Assist Daniel Carvajal Ramos ; Carvajal picks out his man with a lovely cross from the right flank.
46',action,"We are back underway in the second half at Allianz Arena! Vidal missed the chance to make it 2-0 just before the break, with it now the turn of Real Madrid to make him rue his wasted opportunity from the spot."
,action,"HALF-TIME! Real Madrid go into the break counting their blessing that they are just one goal behind. Vidal opened the scoring with a thumping header, before the same man went on to miss a penalty just before the interval. Bayern have dominated the ball and kept Zidane's men in their own half, with Neuer making just one save of note. This is interestingly poised."
45'+1',missed-penalty,Missed Penalty Arturo Erasmo Vidal Pardo ; OVER THE BAR! Vidal blasts the penalty into orbit. Awful attempt from the Bayern midfielder at a vital point of the game.
45',yellow-card,"Yellow Card Daniel Carvajal Ramos ; PENALTY TO BAYERN! Ribery has a shot that Carvajal blocks, with the referee pointing for a spot-kick and handball."
44',yellow-card,Yellow Card Toni Kroos ; Kroos gets a yellow card for a late challenge on Muller.
