,action,"FULL-TIME! Burnley win another home game in the Premier League, with a goal from Boyd just enough to edge the Clarets over the line. Goals from the ex-Hull man, as well as Hendrick and Ward, proved just about enough during a hard-fought game. Afobe and Daniels made things interesting late on, with the former having a goal disallowed wrongly, but the hosts scrape a much-needed victory. That's all that we have time for, we hope to see you again next time."
90'+2',substitution,"; Boyd is replaced by Tarkowski for the dying minutes, with Dyche hoping to shut up shop for the last few minutes."
90'+1',assist,"Assist Marc Pugh ; Pugh is the man to feed an incisive pass into the penalty area, but Daniels does the rest with aplomb."
90'+1',goal,"Goal Charlie Daniels ; GOOOOOOOAL! DANIELS MAKES IT 3-2! Bournemouth take a corner short yet again, with the left-back found in space inside the box. He turns and thumps a wonderful finish into the top-right corner, and Dyche is stood disbelieving on the sideline."
90',action,"Arter sees a shot charged down on the edge of the box by Marney, as Burnley sit back and defend their lead. There are four minutes of stoppage time."
89',action,"RULED OUT! Francis and Ake rise well to meet a free-kick delivery from deep for Bournemouth, but Keane does well to deny the latter. The away side then pick out Afobe over the top moments later, but the Englishman is penalised for handball. It appeared to bounce off his chest! The former Arsenal man rattles home a close-range finish, but it won't count!"
87',action,"Boyd races down the right-hand side, in an attempt to waste a bit of time, with Lowton then able to release Barnes into the channel. The substitute holds it up, before the right-back darts infield and gets into the box to receive a return pass. He cuts a ball back to the edge of the box, which Arfield can only drag terribly wide of the left-hand post."
85',action,"OFFSIDE! Boyd releases Gray to the right byline, but hesitated for a second, which saw the substitute stray narrowly offside. He squares it and Marney prods home from close-range, but it won't count. Not sure what Boyd was thinking of there."
84',action,"Bournemouth are pressing on again, with a low cross from the left-hand side hammered clear by Keane. Moments later, Daniels finds Pugh out wide, and the substitute wins a corner. The visitors work it short, but Boyd and Hendrick combine to frustrate the substitute. Burnley race forward on the counter, with Gray released in behind, but the Englishman shoots straight at Boruc from a tight angle!"
82',action,"NO PENALTY! Pugh gets into the penalty area from the left-hand side, before asking for a spot-kick. Lowton appeared to have been wrongfooted, but the referee deems that there wasn't any real contact."
81',substitution,"; Fraser is replaced by Pugh for the late stages, as Howe tries to freshen things up going forward."
81',action,"Ward is happy to let a loose ball run out of play, as Burnley try to wind down the clock and take the momentum out of this game. Dyche and company are happy to just grind out what will be another welcome three points. Gray races into the clear and polishes off an easy chance, but the substitute is denied by the offside flag."
79',action,"Narrowly over 10 minutes remain for Bournemouth to make a comeback, but they did manage to do so in the 4-3 thriller last time out against Liverpool. The away side slowly build from the back, with Wilshere picking out Daniels on the left, before Fraser cuts into the box. The wide man shoots with a curling attempt, but bends the ball just shy of the far post."
77',action,"Burnley look a lot more relaxed now, with all of Bournemouth pressure and bright play in this second half coming out to nothing. Gray is released to the right byline and wins a corner from Ake, and that's the Clarets first one of the half. That shows how much pressure they've been under since the interval."
75',assist,"Assist Andre Gray ; Gray plays a neat backheel in behind Francis, with Boyd quickest to react after making a smart run across Ake."
75',goal,"Goal George Boyd ; GOOOOOOOOAL! GREAT FINISH FROM BOYD! Ward manages to place a low pass into Gray's feet, with the substitute able to play a beautiful flick in behind Bournemouth's lines. The wide man drives into the box and thumps a clinical effort across the face of goal and into the bottom-right corner! Bournemouth are stunned."
74',action,"Dyche is desperately keeping his players working hard, but thus far his strike force haven't been able to link up too well, which is leading to his defence being put under a lot of pressure. Fraser races down the left and tries to feed a low pass into King, but Mee reacts quicker than the ex-Blackburn forward and clears."
72',substitution,"; King replaces Gosling for the last 20 minutes, which will see Wilshere play a more withdrawn role. The Norway international will try and use his pace to help link up with Afobe up top."
70',action,"Hendricks plays a great pass into Gray's feet, but a stray ball from the striker can't find Barnes. Only 20 minutes remain in this contest, and it is delicately poised. One error and there could be a goal falling either way. Wilshere is looking bright with his fresh legs in midfield."
68',yellow-card,"Yellow Card George Boyd ; Boyd picks up a yellow card for a scrappy, cynical foul. Burnley are on the back foot and it's a case of needs must now."
68',action,"What a chance for Gray! The substitute is fed into the penalty area, but the Englishman can only shoot straight down Boruc's thoat. He was found by a flick-on, and really should have done better with that. Dyche will be wondering how his side aren't 3-1 up here."
66',action,"Wilshere and Afobe link up on the edge of the box, but an eventual cross from the former is flicked clear by Marney. Adam Smith then tries to slide a pass in behind for Afobe to chase, but Boyd tracks back well to get the right side of the Bournemouth striker. The Cherries are piling the pressure on."
64',action,"Burnley are under heavy pressure, but Heaton hasn't had anything to do in this second period yet. Howe's men are really looking to pin the hosts back, with Wilshere coming into the game with the ability to exploit any gaps. Ward plays a terrible pass back to Keane, forcing his centre-back to race out and thump a clearance down the line."
