,action,"FULL-TIME! Barcelona close out a comfortable 3-0 win over Osasuna, with the hosts poor form at El Sadar continuing. The Basque club remain bottom, with goals from Suarez and Messi wrapping up a much-needed victory. That's their first in their last four La Liga games. That's all that we have time for, we hope to see you again next time."
90'+2',goal,"Goal Lionel Andrés Messi Cuccittini ; GOOOOOOOOOOAL! MESSI MAKES IT 3-0! The Argentina international is found on the edge of the penalty area, and some incredibly lax defending allows the Barcelona man to fire a finish across goal and into the bottom-right corner."
90'+2',assist,"Assist Sergio Busquets i Burgos ; Busquets guides a low pass into Messi, but the Argentine does the hard bit."
90'+1',action,There are three minutes of second-half stoppage time.
90',action,"Messi drills a low shot goalwards from the left-hand side of the box, but Ivan Marquez makes a good block to deny the Barcelona star. Osasuna try to respond with a counter-attack, but Pique comes across to outmuscle Berenguer and defuse the situation for the away side."
88',action,"Barcelona just keep patiently probing for a gap, with Busquets happy to sit back and act as the fulcrum. Denis combines with Alba down the left, before Iniesta drives forward, but the away side aren't interested in losing possession. Now it's about winding down the dying seconds."
86',action,"Barcelona continue to see the lion's share of the ball, but Caparros can be pleased with Osasuna's late resurgence. Ter Stegen has been asked a couple of questions, with Enrique's men happy to slow things down as a result. Alba cuts a cross into the box in search of Messi, but Nauzet collects ahead of the Argentine."
84',yellow-card,Yellow Card Roberto Torres Morales ; Torres picks up a late booking for Osasuna.
84',action,"There is another stoppage in play, as this time Clerc goes down with an injury problem for the home side. He looked to go over awkwardly on his ankle, after a collision with Rafinha, and that doesn't look good on first viewing. Fortunately, however, he appears able to carry on, despite moving gingerly."
82',action,"Good save from Ter Stegen! Berenguer races down the left-hand side and clips a cross-cum-shot into the box, forcing the German shot-stopper to palm a save over the crossbar. He gets a pat on the back from Alba for his efforts."
80',action,"The home side try to threaten down the right-hand side, but a poor cross is easily cut out inside the Barcelona penalty area. Suarez is nearly picked out on the counter as the visitors immediately respond, but Nauzet is quick off his line to hammer clear."
79',action,"Sergio Leon cuts back onto his left foot from the right-hand side, but can only drill a low shot straight down Ter Stegen's throat. Barcelona respond by retaining possession and trying to take the sting out of the potential for a late resurgence from Osasuna."
77',substitution,"; Andre Gomes takes his leave, with Rafinha given the chance to impress in the last 10 minutes or so."
76',action,"Play is stoppage briefly, as Sergi Roberto treads on the foot of Sergio Leon, and that looks like a sore one for the Osasuna striker. Only 15 minutes remain for the hosts to see out, and the Spaniard looks to be fine to continue."
74',action,"Osasuna are really facing an uphill battle now, as the hosts need to find two goals from somewhere to have any chance to taking a share of the spoils. Given that Sergio Leon's long-range chip is the only opportunity that they've had in this second half, the come-back isn't looking likely."
72',assist,"Assist Jordi Alba Ramos ; Alba is found at the left byline once again, and picks out a lovely cut-back once again. Two assists for the Spaniard today."
72',goal,"Goal Lionel Andrés Messi Cuccittini ; GOOOOOOOOOAL! MESSI MAKES IT 2-0! The Argentina international is able to clip a lovely finish home from the near post, after some good work down the left-hand side once again. Nauzet has no chance this time."
70',substitution,"; Riera is taken off, after a very anonymous game, with Kodro introduced late on."
70',action,"With 20 minutes left on the clock, Barcelona are still not entirely in the clear. Sergio Leon is looking dangerous on the counter, and one mistake from the visitors might prove costly. Pique finds Sergi Roberto out on the right, but the Spaniard is forced backwards by Clerc. Good defending."
68',action,"Messi manages to dig out a shot from the edge of the penalty area, after turning onto his left foot well, but Nauzet pushes the ball around the post for a corner. The set-piece is taken short and worked into Denis, but De Las Cuevas comes out quickly to tackle the ex-Sevilla midfielder."
66',action,"Messi tries to lift a pass out to the left-hand side, which threatens to find Alba getting in behind the Osasuna back four once again, but Nauzet is quickly out to gather up the loose ball. The hosts' goalkeeper has been key this afternoon."
65',substitution,"; Arda takes his leave after a fairly quiet showing, with Denis getting a chance out wide on the left-hand side."
63',substitution,"; Bonnin is introduced for Oier, probably due to the latter picking up an early yellow card."
63',action,"Andre Gomes leads a break for the away side, playing a couple of neat one-twos to get Barcelona upfield. The quality of the pitch isn't helping the visitors, with Messi eventually unable to get the ball out from under his feet. Arda tries an over-head kick from inside the penalty area, but is penalised for a high boot."
61',action,"Sergio Leon is picked out inside the penalty area by Berenguer, and goes down after a push from Umtiti, but play had already been halted for offside. The Osasuna striker didn't hear the whistle! The ex-Elche man is still looking to cause problems."
59',assist,"Assist Jordi Alba Ramos ; Alba is found in space on the left-hand side, and cut back a calm delivery."
59',goal,"Goal Luis Alberto Suárez Díaz ; GOOOOOOOOAL! SUAREZ MAKES IT 1-0! Messi manages to find Alba in space at the left byline, with Alba able to square a pass straight to the Uruguay international. He slots home the easiest finish of his career."
58',action,"Suarez tries to poke a pass around the corner for Arda to chase, but David Garcia lifts a clearance away, that Sergio Leon can't get on the end of. They are really under pressure now."
56',action,"Arda feeds Alba down the left-hand side on the overlap, before Iniesta is dispossessed brilliantly by De Las Cuevas. The home team try and spark an immediate break, but Busquets shuffles across to make an interception. Osasuna are camped on the edge of their own area, getting deeper and deeper."
54',action,"Barcelona continue to pile on the pressure, with the hosts' back four only getting any respite when Sergio Leon goes on bursting runs forward. Iniesta tries to bend a cross in from the left, but Ivan Marquez nods clear, before Clerc puts a good foot in to deny Messi inside the box."
52',yellow-card,"Yellow Card Iván Márquez Álvarez ; Ivan Marquez gets a yellow card for tugging on Messi's shirt, as the Argentina international spun his marker and tried to get in behind."
50',action,"The away side are dominating possession, but Osasuna are showing that they can do some damage on the counter! Iniesta is the man trying to make things happen in the middle of the park, but the hosts are congesting the midfield third and defending well. The home fans whistle an extended period of pressure for the Blaugrana."
