,action,"Thanks for joining our commentary this evening. Until next time, goodbye."
,action,"Lionel Messi bails Barcelona out with a stunning free-kick in the 90th minute to salvage a point from the contest. Villarreal looked to have secured the points through Nicola Sansone's early strike in the second half, but the Argentine denied them the win, as both sides are forced to settle for a point."
,action,FULL-TIME: VILLARREAL 1-1 BARCELONA
90'+5',action,Villarreal clear the danger from the free-kick and the referee ends the contest.
90'+4',yellow-red,Yellow/Red Jaume Vicent Costa Jordá ; Costa is dismissed for his second bookable offence. Barca will have one last chance to launch the ball forward.
90'+4',action,Costa brings down Messi and will give the referee a decision to make here.
90'+3',action,Asenjo eases the pressure on his backline by rising highest in the box to gather Denis Suarez's cross. There might be time for one more attack from either side.
90'+1',action,"CHANCE! Villarreal break forward in numbers and Dos Santos collects on the right wing, but Neymar comes in with a block to stop his strike."
90',action,There will be four minutes of added time.
90',goal,Goal Lionel Andrés Messi Cuccittini ; GOALLL!!!!!! MESSI EQUALISES! Just when Barcelona needed a moment of quality the Argentine produces as he curls his left-footed strike from the edge of the box into the top corner. A sublime effort from Messi.
89',action,Messi is brought down on the edge of the box by Bruno. This could be the moment for Barcelona to produce the equaliser.
88',action,"Roberto makes a forward run from the back and attempts to latch on to Iniesta's ball over the top at the back post, but he just cannot make contact on the slide."
87',substitution,; An injured Musacchio makes way for Gonzalez.
85',action,"A scramble in the box as Asenjo comes for the ball and this time he and his defenders are not on the same page. However, a foul by Suarez on Musacchio eases the pressure on the Villarreal goal."
84',action,"WIDE! Neymar pulls his man one way then the other before sending a dangerous cross into the box. Turan beats his marker to get a free header at goal, but he can only direct his effort wide of the post."
83',substitution,; Hernández replaces Soriano for the home side.
83',yellow-card,Yellow Card Gerard Piqué Bernabéu ; Pique is booked for a foul on Sansone.
82',action,"Neymar has space to send an arcing cross into the box from the left, and although Suarez competes, it proves to be an easy claim for Asenjo."
80',action,"Barcelona are piling the pressure on the Villarreal goal, but the home side are holding firm for now."
78',action,"PENALTY SHOUT! Bruno falls on the ball, and the visitors appeal for a penalty, only for the referee to blow for a foul against the Villarreal midfielder."
78',yellow-card,Yellow Card Nicola Sansone ; Sansone is booked for his reaction to Barcelona's penalty appeals.
78',yellow-card,Yellow Card Sergi Roberto Carnicer ; Roberto is booked for dissent.
76',substitution,; Pato is withdrawn for Castillejo.
75',action,"PENALTY SHOUT AND CHANCE! Villarreal want a penalty now asSoriano's strike hits Mascherano on the hand, but the official plays on. Barca break upfield through Suarez and he lifts the ball to the back post where Turan heads it into Neymar's path, only for him to fire over."
74',action,"OFF THE POST! Messi weaves one way then the other to create room for the strike. He curls a left-footed effort towards the net, only to see the ball clatter off the post and bounce clear."
73',action,"PENALTY SHOUT! Bruno misses the ball on the stretch and it falls to Messi on the edge of the box. The Argentine fires at goal, but sees his effort deflected over the bar. However, it was the hand of Bruno that diverted its path, but the referee was not convinced by Barca's appeals."
