,action,"FULL-TIME! Barcelona cruise to a 4-0 win over Eibar, but the scoreline doesn't tell the whole story. Goals from Denis, Messi, Suarez and Neymar wrapped up the three points, but the hosts were competitive for long periods. Enrique's men keep the pressure on the two teams above them, and close out a great result on a tough ground. That's all that we have time for, we hope to see you again next time."
90'+1',assist,"Assist Aleix Vidal Parreu. Vidal is found by Messi on the right-hand side, and curls in a good delivery."
90'+1',goal,"Goal Neymar da Silva Santos Junior. GOOOOOOOOOAL! NEYMAR MAKES IT FOUR! The Brazilian is picked out in acres of space on the left-hand side, and has plenty of time to steer a low finish into the bottom corner. Yoel had no chance."
90'+1',action,There are three minutes of stoppage time in the second half.
90',action,"Over the top from Escalante! The Argentine midfielder is picked out on the right-hand side and thunders a shot off-target, claiming a deflection. The referee points for a goal-kick, however."
88',action,"Neymar is denied well! The former Santos forward controls a cross brilliantly, as Vidal does well down the right, but the Brazilian falls while trying to squeeze home a close-range finish. It really hasn't been his night."
87',action,"Turan slips a pass into Messi, but a poor first touch from the Barcelona star is pounced upon. Eibar try to counter down the right-hand side, but Enrich is denied. Pedro Leon tries to curl a delivery towards the back post, but nobody is there to turn it home, allowing for Aleix Vidal to take the ball down."
85',action,"Pedro Leon is released down the right-hand side and takes aim from around 30 yards out, but the former Getafe winger crashes a shot at goal! Ter Stegen had to get up very well to claw the ball away from the danger area."
84',action,"Barcelona are happy to take their time when playing out from the back, as they are in no rush to concede late and give Eibar some belief. Mathieu almost gives possession away, but the Frenchman is just about able to find the feet of Rakitic."
82',substitution,"Substitution sub-out Antonio Manuel Luna Rodríguez sub-in Christian Rivera Hernández . Luna takes his leave, after picking up an injury, with Rivera given some late minutes. Pena may revert to left-back."
81',action,"Pedro Leon and Capa combine down the right-hand side, before the former finds Pena out on the left flank instead. The substitute tries to drill in a cross towards Enrich, but he is shown away from goal by Umtiti. The hosts maintain their pressure, with Dos Santos flicking a header into Enrich's path, but the Eibar striker's half-volley is blocked well by Mathieu."
80',action,"Eibar are still trying to be positive and work their way upfield, with narrowly over 10 minutes remaining for them to at least find a consolation goal. Barcelona have been counter-attacking with aplomb during this second half, and Ter Stegen has looked assured in between the sticks."
78',substitution,"Substitution sub-out Takashi Inui sub-in Rubén Peña Jiménez . Inui jogs off, with Ruben Pena adding some fresh legs out wide for the last 10 minutes or so."
78',action,"Eibar win themselves a corner on the right-hand side, which is guided into the penalty area immediately. Turan rises well at the near post to head clear, however, sparking a break from the visitors. Neymar finds Messi, who locates Rakitic on the right, but the ex-Sevilla midfielder rattles a low shot straight at Yoel."
76',substitution,"Substitution sub-out Luis Alberto Suárez Díaz sub-in Francisco Alcácer García . Suarez is replaced after grabbing a goal and an assist, with Alcacer given the opportunity to try and break his league scoring duck for Barcelona."
74',substitution,"Substitution sub-out Adrián González Morales sub-in Francisco Manuel Rico Castro . Adrian takes his leave, with Fran Rico introduced to freshen things up for the last 15 minutes or so."
74',action,"OFFSIDE! Neymar gets played in behind by Messi, and is well onside, but the linesman raises his flag. He dances around Yoel and has the open goal at his mercy, but the play is pulled back. Awful decision."
73',action,"Messi clips a beautiful ball over the top for Suarez, with the Uruguay international attempting to cut back an unselfish square pass. Dos Santos, however, slides in to intervene, with the intervention looping over the crossbar. Moments later, a cross flies in from the right, but Suarez is beaten to it by Capa."
