,action,"Well, that’s all from me for now. Until next time, goodbye!"
,action,"It was all a case of too little, too late from Everton this afternoon, however. Koeman’s changes were effective, but were made too late to have a real impact, as Kane stole the show to claim the points, condemning the Toffees to their first league defeat of 2017 in the process."
,action,"It was a deserved victory for Spurs, but it is only Alli’s late strike - that seemed a mere gloss on the win initially - that has won it, with Valencia having swept home a minute later."
,action,"FULL TIME! It’s all over at White Hart Lane, where Spurs have sealed a ninth-successive league home win, despite late drama."
90'+5',yellow-card,Yellow Card Ashley Williams. A late booking for Ashley Williams for a foul on Alli.
90'+3',assist,"Assist Ross Barkley. It was a fantastic cross from Barkley, who has played well today."
90'+3',goal,"Goal Enner Remberto Valencia Lastra. GOOOOOOAAAALLLLLL!!! VALENCIA NETS! Madness at White Hart Lane, as awful defending from Spurs allowed Valencia to sweep home Barkley’s free-kick. But, it is certain to be too little, too late."
90'+2',assist,"Assist Harry Winks. It was a clever pass form Harry Winks, who exposed Everton's lacklustre defence."
90'+2',goal,"Goal Bamidele Alli. GOOOOOAAAAAALLLLL!! ALLI SEALS IT! That’s, finally, game over, as awful Everton defending allows Winks to play in Alli, who duly prods home."
90',substitution,"Substitution sub-out Harry Kane sub-in Vincent Janssen . A final Spurs substitute. sub-out Harry Kane, having won the battle of the strikers today, receives a standing ovation, as sub-in Vincent Janssen comes on."
89',action,"A nervy moment for Lloris, who very nearly allows Valencia to nip possession from him on the edge of Spurs’ area."
88',action,"Lukaku has now scored 18 PL goals in 26 games this season, equalling his tally for last season (18 goals in 37 apps in 2015/16)."
87',substitution,"Substitution sub-out Christian Dannemann Eriksen sub-in Moussa Sissoko . A Tottenham change now, as sub-in Moussa Sissoko - who turned down Everton to join Spurs in August - replaces Christian Eriksen."
86',action,"A weaving run from Barkley gets him free down the left, and his ross forces Vertonghen to concede a corner... But Lloris punches it clear and Spurs counter..."
84',action,Lukaku has now scored more goals than any other Everton player in Premier League history (61).
83',action,"A mistake from Robles again costs Everton, but this time, the keeper atones for his error by denying Kane from close-range."
82',substitution,Substitution sub-out Idrissa Gana Gueye sub-in Enner Remberto Valencia Lastra . A third and final substitution for Everton. Idrissa Gueye makes way for Enner Valencia.
81',assist,"Assist Kevin Mirallas. It was nothing more than a hopeful pass into the feet of Lukaku from Mirallas, and Vertonghen's mistake has allowed Everton right back into this!"
81',goal,"Goal Romelu Lukaku Menama. GOOOOOAAAAALLLL!!! LUKAKU HAULS EVERTON BACK INTO IT! A dreadful mistake from Vertonghen, who slips in a one-on-one with Lukaku, who makes no mistake with a venomous finish past Lloris. Game on!?"
80',action,"It’s all too easy for Spurs, as they look to well-and-truly put this game to bed. Eriksen drives in a cross-cum-shot that Robles does well to clear."
78',substitution,"Substitution sub-out Moussa Sidi Yaya Dembélé sub-in Harry Winks . A regular occurrence now, as sub-in Harry Winks comes on. This time, the youngster replaces Dembele."
77',action,"Barkley pings a pass into the feet of Mirallas from the free-kick, but it is not accurate enough, meaning the Belgian winger has to adjust his feet before unleashing a shot, which is easily blocked."
76',yellow-card,"Yellow Card Moussa Sidi Yaya Dembélé. The introduction of McCarthy has helped up the tempo though, and he combines well with Schneiderlin to tee up Coleman, who wins a free-kick right on the edge of the area, drawing a foul from Dembele."
75',action,"Everton look well-beaten here, and in all truth have looked so since the 20th minute, when Spurs blasted in Spurs’ opener. There is certainly a gulf in quality, though the visitors tactics’ were rather negative from the start..."
73',action,"CLOSE! Walker ghosted in behind Everton’s defence, nudging a simple cross back into the feet of Kane, whose shot is saved by Robles. Eriksen rifles in the rebound, but the move is called back for offside."
71',action,"Neat inter-play from Mirallas and Barkley on the edge of the area, with the latter eventually looping a strike into the arms of Lloris, who makes an easy stop."
69',action,"Spurs are simply managing this game now, setting the tempo and making Everton play at their pace. It has been a brilliant, imperious display from Pochettino’s men so far."
67',action,"Immediately, Everton look to get on the front foot, with the energy of McCarthy enabling Coleman to press higher upfield. Still, the passes into Lukaku are poor, though."
64',substitution,"Substitution sub-out Tom Davies sub-in Kevin Mirallas . The second change sees sub-out Tom Davies make way, with sub-in Kevin Mirallas his replacement."
64',substitution,"Substitution sub-out Gareth Barry sub-in James McCarthy . The first substitution sees sub-in James McCarthy replace sub-out Gareth Barry, who has struggled this afternoon."
63',action,"Finally, Everton manage to get on the ball, but the service into Lukaku is poor. Changes are being prepared, but it may already be too late..."
61',action,"Harry Kane has scored 14 home league goals this season, the highest number ever recorded by a Spurs player in a single PL season."
59',action,"Koeman’s refusal to switch his tactics may have led to Everton’s downfall, though individual errors have not helped the Dutchman’s cause. It was poor play from Robles, while Schneiderlin and Williams also failed to cover themselves in glory for that second goal."
56',assist,"Assist Bamidele Alli. It was smart play from Alli, who was on his toes to rob Schnedierlin of the ball and prod a pass into Kane’s feet, who never looked in danger of missing."
56',goal,"Goal Harry Kane. GOOOOOOOAAAALLLL!! Well, it was coming! A calamitous error from Robles, who rolls out a poor pass to Schneiderlin, and Spurs take full advantage as Kane slots home his second of the game."
55',action,"A huge cheer of appreciation from the home faithful, as Vertonghen dispossesses Barkely with a deft tackle and turn. Koeman must be looking to change things sooner rather than later..."
54',action,"What a run! A brilliant charge from Vertonghen carves Everton open, and only an instinctive Robles save denies the Belgian thumping in a second for the hosts."
53',action,"CHANCE! Spurs work a short corner into Davies, who delivers a precise cross onto the head of Alli, but the youngster can’t generate the power to beat Robles."
51',action,"A pause in play now, as Wanyama - who rattled the woodwork with a venomous strike in the first-half - receives treatment for what appears to be a knee injury. He looks set to continue though."
49',action,Everton have failed to win all 11 previous Premier League games against Spurs in which they’ve trailed at half-time (D2 L9).
47',action,"A clattering collision between Davies and Coleman, as both rush in with full-blooded challenges. Fortunately, neither is hurt."
46',action,"Welcome back! Surprisingly, there have been no changes for Everton at the break, as the Toffees get the second-half underway."
,action,"Everton have rarely threatened, and Koeman must surely look to switch systems now, with Barry looking particularly sluggish in midfield, and Lukaku isolated. Spurs could have added more, but Kane, Eriksen and Wanyama all failed to apply the finishes."
,action,"We’ve reached the interval here, and despite a workmanlike display in which they restricted Spurs for 20 minutes, Everton are fortunate to only be 1-0 down. The game was lit up by a moment of magic from Kane, who moves to the top of the Premier League scoring charts in the process."
,action,HALF-TIME: Tottenham 1-0 Everton.
45',action,"Tom Davies makes a brilliant run from deep to take in Coleman’s cross-field pass, but he is wrongly flagged offside."
42',action,"Spurs are unbeaten in eight Premier League games against Everton (W3 D5) since a 2-1 defeat at Goodison Park in December 2012. The Toffees have grown back into this game in recent moments, though it is the hosts who are in pole position..."
40',action,"CHANCE! Davies gets into Everton’s box courtesy of a fortunate bounce, swiftly proceeding to lob in a cross. Eriksen meets it, directing his header back across goal, but the ball inches wide."
37',action,"Good work from Barkley, who pressurises Walker and Dier, winning a corner for his efforts… The playmaker delivers a decent cross, but both Mori and Lukaku fail to apply the finishing touch."
35',action,"CLOSE! Barry finds space in the final third and dinks an inviting lob into the path of Lukaku, who had drifted clear of his marker. The Belgian stretches out a leg, but can’t make contact."
34',action,"It is all a bit too congested for Everton now, and while that aided them in the openings stages, it is proving difficult for their more influential attacking players to gain a foothold on proceedings."
32',action,"Fantastic goalkeeping from Lloris prevents what may have been - against the run of play - an Everton leveller. Barkley seemed down the right, powering in a superb cross that seemed destined for Lukaku, but the France goalkeeper was on hand to tip it away."
30',yellow-card,"Yellow Card Idrissa Gana Gueye. The rain is teeming down at White Hart Lane now, and at the moment Everton are caught in the eye of a Tottenham storm. Gueye picks up the first booking of the game for a late lunge on Davies..."
29',action,"POST! Everton have completely lost their composure now, and Wanyama very nearly added a second with a thunderous strike that rattled the woodwork. Kane latched onto the rebound, firing wide, though he was offside anyway."
