,action,"What a win that was for Dortmund! The home side were brilliant from start to finish, but by the end of the game they were tearing Leverkusen apart every time they pushed forward. After starting the second half brightly the visitors seemed to fall apart as soon as they went 4-2 down, and from then onwards they never looked like getting back into the game."
,action,FULL-TIME: BORUSSIA DORTMUND 6-2 BAYER LEVERKUSEN
90'+2',assist,"Assist Christian Pulisic. Pulisic did well to pick out Guerreiro under pressure, but, once again, Leverkusen's defending was atrocious. They've been all over the place since the fourth goal and have been torn apart by Dortmund's impressive front line."
90'+2',goal,"Goal Raphaël Adelino José Guerreiro. GOAL! It's six for Dortmund! The Leverkusen defence are caught all over the place inside their own penalty area, allowing Pulisic to poke the ball over to Guerreiro, who, completely unmarked, then fires a low shot past Leno and into the bottom right-hand corner of the net."
90',action,The fourth official has indicated that there will be three minutes of added time.
89',action,"Schurrle breaks through the disjointed Leverkusen back line and looks set to go one-on-one with Leno, but just as he's about to take on the goalkeeper, the linesman's flag is eventually raised for offside."
88',action,"Leverkusen, who have barely troubled Burki over the past 20 minutes, push forward from the restart before firing a looping cross into the heart of the penalty area, but it fails to find Hernandez in front of goal and is easily dealt with by the home side."
86',substitution,"Substitution sub-out Ömer Toprak sub-in Aleksandar Dragović . Leverkusen have made a late substitution, with Aleksandar Dragovic coming on to replace Toprak."
85',penalty-goal,Penalty Goal André Schürrle. GOAL! Leno is able to get a hand to the ball but can't keep Schurrle's thumping strike from finding the back of the net. Yet more misery for Roger Schmidt's men!
84',yellow-card,"Yellow Card Wendell Nascimento Borges. PENALTY! Schurrle makes an immediate impact as he bursts into the penalty area on a great run before being sandwiched between both Toprak and Wendell, leaving the referee with no choice but to point to the spot."
83',action,"It's all Dortmund at the moment as they continue putting pressure on the Leverkusen back line. The visitors seem to be lacking any sort of belief since conceding for the fourth time, and they're sleepwalking to yet another defeat."
81',substitution,Substitution sub-out Pierre-Emerick Aubameyang sub-in André Schürrle . Andre Schurrle comes on to the pitch to replace Aubameyang in a late change for the home side.
79',action,"Durm slips into the Leverkusen box once again and heads along the byline before trying to poke a pass into the path of Kagawa, but Jedvaj sticks out a foot and is just about able to stop the ball from finding the Japan international inside the six-yard box."
77',assist,"Assist Erik Durm. Durm did well to skip past his marker and into the box before setting up Pulisic, but the latter played a hand in every part of that goal, as it was he who muscled his way through a group of red shirts before working the ball over to the wing-back."
77',goal,"Goal Christian Pulisic. GOAL! Another for Dortmund! Durm breaks down the right wing and into the Leverkusen penalty area before cutting the ball back to Pulisic, who after starting it in the middle of the pitch, ends up finishing the attack with a lovely strike that easily beats Leno."
76',action,"Bartra powers forward and gets himself into a good position 30 yards away from the Leverkusen goal. He's left in a pocket of space by the visitors and decides to try and test Leno from long range, but his effort ends up flying a few yards wide of its intended target."
74',goal,"Goal Wendell Nascimento Borges. GOAL! What a strike by Wendell! Bartra commits a poor challenge just outside of the Dortmund box, presenting Leverkusen with a free-kick in a very dangerous position. Wendell steps up and unleashes a wonderful shot that curls past the outstretched fingertips of Burki and into the top right-hand corner of the net. That was unstoppable!"
73',substitution,Substitution sub-out Ousmane Dembélé sub-in Shinji Kagawa . Dembele receives a rousing round of applause from the home fans as he's replaced by sub-in Shinji Kagawa.
71',action,"Dortmund quickly win the ball back from the restart as they try to hit Leverkusen on another determined attacking move. The visitors have looked far more dangerous since the break than they did before it, but Dortmund have done well to come back over the past 10 minutes and have continuously put their opponents under plenty of pressure."
69',assist,"Assist Ousmane Dembélé. That was a lovely first-time cross by Dembele to pick out Aubameyang in front of goal, but Bender really should have done better. He seemed unaware that Aubameyang was standing behind him and wasn't quick enough to sort his feet out when the cross was fired towards him."
69',goal,"Goal Pierre-Emerick Aubameyang. GOAL! Dortmund have reclaimed their two-goal cushion! The cross from the free-kick is a dangerous one, despite Havertz managing to get a head to it. The ball bounces out to Dembele and sets up the youngster to swing a half-volleyed cross over to the back post, where Aubameyang beats Bender in the air before nodding the ball into the back of the net from a few yards out."
69',yellow-card,"Yellow Card Lars Bender. Dembele sprints through the middle of the pitch on a wonderful run as he easily skips past Bender, but the Leverkusen midfielder cynically drags the Frenchman to the ground from behind and concedes a free-kick in a dangerous position before receiving a yellow card."
67',action,"Chance for Pulisic! The American is really enjoying himself at the moment, and he seems to be Dortmund's biggest threat. Once again, he causes problems for the Leverkusen back line with a clever run forward, and this time he's able to test Leno with a low shot that the goalkeeper does well to tip round the near post."
66',substitution,Substitution sub-out Admir Mehmedi sub-in Javier Hernández Balcázar . Substitution  sub-out Admir Mehmedi sub-in Javier Hernández Balcázar
66',action,"Pulisic twists and turns on another good run as he weaves his way down the right flank and along the edge of the Leverkusen penalty area, but he's unable to guide a chipped pass past Toprak and the centre-back comes out on top."
65',action,"Pulisic muscles his way down the right wing before being closed down by Jedvaj, resulting in a corner for Dortmund. It's whipped in by Dembele and towards Piszczek, but the full-back is easily beaten to the ball at the near post."
63',yellow-card,"Yellow Card Kevin Volland. Another heavy challenge flies in, this time from Volland. The goalscorer catches Bartra on the ankle and sends the Spaniard crashing to the ground, leaving the referee with no choice but to reach for his pocket."
62',action,"Nice build-up play by Leverkusen over on the right wing sets up Lars Bender to fire a low cross into the penalty area and towards the near post, but Burki is there to jump on the ball before it can find a red shirt in front of goal."
61',action,"Big call by the referee! Bellarabi flies into the back of Dembele and brings the Frenchman crashing to the ground with a clumsy challenge. All of the Dortmund players immediately scream for a second yellow card for the midfielder, but the referee doesn't agree and instead gives him a warning. Thomas Tuchel looks absolutely furious!"
59',action,"Inches away by Dembele! A Leverkusen attack breaks down, and Dortmund quickly hit the visitors on an excellent counter. Pulisic flies through the middle of the pitch and then sets up Dembele to round Jedvaj with ease, but he's unable to guide his side-footed strike into the top right-hand corner of the net and sends it just wide of the far post."
57',action,"Vital interception by Guerreiro! Henrichs flies down the right flank on a wonderful run before trying to thread a through-ball into the path of Bellarabi, but Guerreiro sticks out a foot at the vital moment to stop it from finding the substitute midfielder."
56',action,"Dortmund look nervous as Leverkusen hit them on another impressive attacking move, but Wendell is unable to pick out Havertz just inside the box before a follow-up pass finds Bellarabi in an offside position over on the right-hand side of the penalty area."
54',action,"Once again, Aubameyang causes problems as he charges into the left-hand side of the Leverkusen penalty area. He then does well to tee up Pulisic in a pocket of space, but the American's attempted low cross is just about cleared by the visitors' defence."
52',action,"Gonzalo Castro clumsily loses the ball in the middle of the pitch and gifts Leverkusen with a chance to counter quickly, but Kampl's quick lofted pass is unable to pick out Bellarabi on the edge of the penalty area and is instead nodded back to Burki by Weigl."
50',action,"Aubameyang is left in a pocket of space midway inside the Leverkusen half of the pitch and is able to break towards the box before trying to tee up Dembele, but Henrichs sticks out a foot to stop the ball from finding the Frenchman in a dangerous position in front of goal."
48',assist,"Assist Wendell Nascimento Borges. Wendell did really well to pick out Volland with his smart pass down the left wing, but it should have been dealt with by Sokratis and the Greek defender will be really frustrated that he wasn't able to do so."
48',goal,"Goal Kevin Volland. GOAL! Leverkusen have pulled one back! Wendell breaks into the Dortmund half of the pitch before threading a lovely pass through to Volland. The forward is put under pressure by Sokratis but does wonderfully well to push him to one side as he muscles his way into the box, and he then fires a great strike past Leno and into the back of the net."
47',action,"A lofted pass forward from Jedvaj is nodded up to the Dortmund penalty area and into the path of Volland, but he's unable to find a way past Sokratis and the defender does well to knock the ball back to Burki."
46',action,We're underway once again!
,action,The two teams are making their way back out on to the pitch ahead of the start of the second half. Neither side have made any substitutions during the half-time break.
,action,"Bar the injury to Reus, it was a near-perfect opening 45 minutes for Dortmund, who comfortably looked the better of the two teams and deservedly head into the half-time break with a two-goal lead. Leverkusen have looked leaky at the back and have struggled to deal with the pace and trickery of Aubameyang and, in particular, Dembele, both of whom have impressed with the ball at their feet in and around the visitors' penalty area."
,action,HALF-TIME: BORUSSIA DORTMUND 2-0 BAYER LEVERKUSEN
45'+3',yellow-card,"Yellow Card Karim Bellarabi. Bellarabi flies into Sokratis with a crunching high challenge, resulting in an angry reaction from the Dortmund players and a yellow card for the Leverkusen midfielder."
45'+2',action,"Mehmedi does well to bring down a lofted pass forward before cutting inside from the left wing and lifting a chipped cross over to Volland in front of goal. The forward is unable to control the ball, however, and it ends up bouncing out for a goal-kick."
45',action,The fourth official has indicated that there will be three minutes of added time.
44',substitution,Substitution sub-out Marco Reus sub-in Christian Pulisic . Reus gingerly makes his way off the pitch to be replaced by sub-in Christian Pulisic.
43',action,"There are a few nervous looks over on the Dortmund bench at the moment, as Reus doesn't seem to be moving too well after tangling with Jedvaj and Leno. His game may already be over."
42',action,"Great chance for Reus! The forward flies through the disjointed Leverkusen back line and charges into the penalty area, but he's put off by Jedvaj at the vital moment and loses his balance, resulting in him poked shot being easily smothered by Leno. The ball then rolls out to Dembele, but he too loses his footing and falls over before he can unleash a strike."
40',action,"Leverkusen patiently hold on to the ball deep inside the Dortmund half of the pitch as they desperately try to find a way through the sea of yellow and black shirts camped in front of them, but they're unable to do so and Henrichs eventually fires a misplaced pass out of play for a throw-in."
38',substitution,"Substitution sub-out Charles Mariano Aránguiz Sandoval sub-in Karim Bellarabi . Roger Schmidt clearly isn't happy with what he's seen so far, and he's decided to bring on sub-in Karim Bellarabi to replace Aranguiz with seven minutes of the first half still to play."
37',yellow-card,"Yellow Card Kai Havertz. Leverkusen pile bodies towards the right-hand side of the Dortmund penalty area, but Guerreiro gets in the way of Volland and denies him a way towards goal. The hosts then quickly break forward on a swift counter-attack through Reus, but Havertz is there to stop the forward's run with a hefty challenge that results in a yellow card."
36',action,"Mehmedi is fouled over on the left wing and wins a free-kick for Leverkusen, which is curled into the heart of the penalty area by Havertz. It's just about dealt with by the hosts before another cross is whipped into the box, but Mehmedi ends up fouling Erik Durm as they battle for the ball in the air."
35',action,"Aranguiz picks up the ball in the middle of the pitch and quickly tees up Volland, who is in a good position on the edge of the penalty area. He spins immediately and then tries to find Havertz to his left, but his pass is poor and rolls harmlessly out of play for a goal-kick."
33',action,"Raphael Guerreiro steps up and curls a dangerous cross into a good position inside the penalty area, but Leverkusen have plenty of bodies back and are easily able to deal with the danger."
32',action,"Dembele keep dominating possession as they try to kill off the game with little over half an hour on the clock. Reus juggles the ball as he charges through the middle of the pitch and towards the Leverkusen box, and Dembele then takes over before firing a long-range strike off a red shirt and out for a corner."
