,action,"Thanks for joining our commentary this afternoon. Until next time, goodbye."
,action,Leicester are sliding dangerously towards the relegation zone as a result of their ninth defeat of the season. Claudio Ranieri's men were toothless in attack this afternoon and conceded two very cheap goals. The Italian has to find answers to their problems sooner rather than later.
,action,"Everton earn a vital win this afternoon to get them back on track after losing the Merseyside derby last week. Goals from Kevin Mirallas and Romelu Lukaku have fired them to the three points to lift them back up the table, with the hope of an improvement in the second half of the term."
,action,FULL-TIME: LEICESTER CITY 0-2 EVERTON
90'+4',action,The referee ends the contest.
90'+3',action,Everton are just taking the pace out of the game now that they know they've secured the win.
90'+1',goal,"Goal Romelu Lukaku Menama. GOAL!!!!! LUKAKU SEALS THE WIN! Everton secure a vital victory here as Simpson loses out on the edge of the Everton box to Barkley, who releases Lukaku. The Belgian beats Morgan for strength on the sideline before weaving his way past Wasilewski and hammering an effort past Schmeichel. A super finish from the forward."
90'+1',yellow-card,Yellow Card Wes Morgan. Yellow card Wes Morgan
90'+1',action,There will be four minutes of added time.
90',action,Williams makes an important block on the edge of the box to stop Slimani's cross from the left. Everton are putting their bodies on the line at the back.
89',action,"Mahrez attempts to unlock the Everton defence with a neat turn on the edge of the box, but he can only blast his strike straight at Funes Mori."
88',substitution,Substitution sub-out Aaron Lennon sub-in Tom Cleverley . Cleverley replaces Lennon for the visitors.
87',action,Leicester are growing frustrated by their lack of success in the final third. They're running out of time to snatch an equaliser.
85',yellow-card,Yellow Card Danny Drinkwater. Drinkwater sends Lennon tumbling to the deck and goes into the book.
85',action,"Robles to the rescue for Everton at the back once again. The keeper makes another vital claim in his six-yard box, plucking Albrighton's cross out of the sky with Slimani lurking."
83',action,"CHANCE!  Gueye misses a huge chance to secure the points as Barkley releases Lukaku in the final third and he in turn sends the ball across the face of goal. However, with the entire net to hit the midfielder can only send his strike over the bar on the slide."
81',action,"Simpson sends a cross deep to the back post and Ulloa rises to head it back across goal, but there are no blue shirts ready to pounce on the loose ball."
79',yellow-card,Yellow Card Danny Simpson. Simpson goes into the book for a foul on Barkley.
78',action,"Davies collects 30 yards from goal and makes a decent run towards goal. No Leicester player goes to close him down so he shoots from the edge of the box, just sending his effort narrowly past the post."
76',substitution,Substitution sub-out Kevin Mirallas sub-in Ross Barkley . Barkley replaces Mirallas for the visitors.
76',action,"Everton are doing a lot of defending at the moment, but are holding firm for now as the Foxes look a little short of ideas."
74',action,Robles has had quite a solid day between the sticks and he comes off his line to make another impressive grab to ease the strain on his defence from Albrighton's cross.
72',action,"Leicester put the pressure on the Toffees' backline with a number of cruching tackles deep in the Everton half. The referee waves play on, but Drinkwater can only lift his cross straight into Robles' hands."
69',action,"Chilwell continues to impress this afternoon as he gets back to cover ground made by Coleman on the flank, stopping the full-back's progress."
68',substitution,Substitution sub-out Gareth Barry sub-in Tom Davies . Davies replaces Barry for the visitors.
67',action,"Chilwell collects on the left and sends a threatening cross towards the box, but Williams' positioning is spot on and he heads the ball clear."
66',action,"CHANCE! Ulloa should score with his first touch as he peels off his man at the back post to latch on to Simpson's pinpoint cross, but he can only head his effort straight at Robles. A huge miss."
65',substitution,Substitution sub-out Demarai Gray sub-in José Leonardo Ulloa . Gray has had a good game and the decision to replace him is greeted with jeers by the home fans as Ulloa enters the pitch.
64',substitution,Substitution sub-out Andy King sub-in Riyad Mahrez . King makes way for Mahrez.
