,action,"FULL-TIME! Juventus are held to a 1-1 draw against Udinese, which is the first time that the visitors have shared the spoils this season in Serie A. Zapata opened the scoring for Delneri's men, with Bonucci responding in the second half, but the hosts will be disappointed to have not taken all three points. Allegri's side struggled to get out of first gear and consider themselves lucky to have avoided defeat. That's all that we have time for, we hope to see you again next time."
90'+3',action,Great block from Agyemang-Badu! The Ghanaian midfielder slides in fantastically to deny Higuain's goal-bound shot the chance to test Karnezis. That could be a game-defining intervention from the Udinese man.
90'+2',action,"Juventus patiently probe from side-to-side, as Allegri's men try to craft a late chance. Alex Sandro feeds the ball into Khedira, but Hallfredsson shuffles across well to pick up possession. The visitors are still trying to take all three points, were it not for their passing letting them down."
90',action,There are four minutes of stoppage time.
89',action,"Udinese are happy to wind down the clock a little, with Karnezis taking his time over his kicking now. Given that Rincon has come into the game for Dybala, Allegri might even be happy to just protect a point at this stage of proceedings, as the hosts haven't been afraid to stream forward on the counter."
87',substitution,"Substitution sub-out Paulo Bruno Dybala sub-in Tomás Eduardo Rincón Hernández . Dybala is withdrawn for the away side, with Rincon coming into the midfield for the last few minutes."
87',action,"Karnezis is able to easily claim a cross into the box, with Udinese escaping immediately on the break. Ryder Matos goes forward and slides a pass forward into Jankto, but the hosts' onrushing midfielder is caught offside. Delneri's men are still searching for a winner."
85',substitution,"Substitution sub-out Stipe Perica sub-in Ryder Matos Santos . Perica takes his leave after a busy performance, with Ryder Matos having the dying stages of this game within which to make an impact."
84',action,"Pjaca breaks down the left and flights a great cross towards Mandzukic at the back post, but Jankto tracks back brilliantly to direct a headed clearance away. Juventus win themselves another corner as a result, but Pjanic's ball is headed away by Angella. Udinese try to launch a break immediately, but Dybala recovers to put the ball into touch."
82',action,"Dybala tries to bend a cross in from the right-hand side, but the Argentine's delivery balloons wildly high and wide of the target. He won't want to see a replay of that. We're well into the last 10 minutes and it appears that Udinese are going to be able to secure a valuable point."
