,action,Full time and this manic match has come to a close. Tottenham defeat League 2 Wycombe by four goals to three with a brilliant second half comeback despite a valliant effort from the Chairboys.
90'+7',assist,Assist Vincent Janssen. Janssen plays a neat one-two with Son to allow the South Korean the opportunity to fire Tottenham into the fifth round.
90'+7',goal,Goal Heung-Min Son. GOAL! Tottenham have won it. Son fires home in the 97th minute to break the hearts of everybody affiliated with Wycombe Wanderers.
90'+5',action,"This game is just seconds from ending, and before kick-off Ainsworth and his side would have relished a replay at home. However, considering the circumstances, Wycombe could have won this fixture."
90'+3',action,STAT: Tottenham have only failed to win at home twice this season (Leicester City and Liverpool).
90'+2',yellow-card,Yellow Card Anthony Stewart. Stewart with an intelligent foul to prevent Alli from starting a counter attack.
90'+1',action,"Absolute heartbreak for Wycombe conceding that goal, but with minutes left in extra time there is a still a headline to be written in this match, whether it's a cup upset or a fantastic Tottenham comeback."
89',assist,Assist Moussa Sidi Yaya Dembélé. Dembele heads a poor kick from Blackman forward to put the midfielder through on goal as he passes past the Wycombe goalkeeper.
89',goal,Goal Bamidele Alli. GOAL! Alli to Tottenham's resuce as the England international is presented with a good opportunity following a poor kick and positioning from the Wycombe goalkeeper.
88',action,"Credit where it is due, Wycombe are still forcing players forward. The League 2 side have showed no fear this afternoon and are reaping the rewards for it."
86',action,"Just under five minutes left in this match for Wycombe to hold on, but it's going to be the longest five minutes of their season. What an absolutely fantastic finish to this match at White Hart Lane."
83',assist,Assist Myles Weston. Fantastic work from Weston on the left side to use his pace to exploit the pace which has been left by the injuried Trippier to cross a delightful ball into the box for Thompson to attack.
83',goal,Goal Garry Thompson. GOAL! WYCOMBE LEAD AGAIN. Thompson connects with a cross into the Tottenham box and turns a header past Vorm to send the travelling support into raptures.
83',yellow-card,Yellow Card Joe Jacobson. Jacobson is the next name into the box for a foul on Sissoko.
83',action,"A rare opportunity for Wycombe as a ball into the box is attacked by Thompson, but despite doing well to connect with the ball into the area his header is wide of Vorm's goal."
81',action,Dangerous cross from the left by Davies is drilled into the Wycombe box and it's allowed to pass through the penalty area before Jacobson hooks the play away.
79',action,Pressure is still coming from Tottenham as Wycombe start to become visibly tired in this fixture. It's clear the visitors are after the replay at Adams Park now.
78',yellow-card,Yellow Card Dominic Gape. Gape collects a yellow card for pulling back Alli.
77',substitution,Substitution sub-out Scott Kashket sub-in Sam Saunders . Ainsworth also uses his final sub by introducing Saunders for Kashket.
77',substitution,Substitution sub-out Paul Hayes sub-in Garry Thompson . Thompson comes on for double goal scorer Hayes.
77',action,Tottenham have been dealt a handicap as Trippier decides his injury is too much of an issue to continue the match and he heads down to the tunnel. Possibly a lifeline for Wycombe.
75',action,It's starting to get scrappy on the edge of the Wycombe box as Tottenham attempt to force their way through and the League 2 side fail to clear the ball.
