,action,"Full-time at the Vicente Calderon. It was certainly not a vintage performance from Atletico Madrid, but they run out narrow 1-0 winners after an early goal from Nico Gaitan in the first half. Not a game for the football purist, but Diego Simeone won't care as his side get the three points today. Thanks for joining us!"
90'+3',substitution,Substitution sub-out Antoine Griezmann sub-in José María Giménez de Vargas . Griezmann comes off for Gimenez just as we approach the final whistle.
90'+1',action,"Three minutes of added time have been allocaed by the referee so a little more time than Atletico were perhaps expecting considering there was none in the first half. Betis aren't showing much though so it looks like this is going to be another classic Simeone-inspired, scrappy win with a clean sheet."
89',yellow-card,Yellow Card Daniel Ceballos Fernández. A booking for Ceballos now and this one IS certainly deserved as the Betis man hauls and pulls at the shirt of Koke a few yards in from the right touchline. A cheap yellow to get at this stage.
86',action,Carrasco and Filipe attempt to link-up down the left wing but a poor touch from the Belgian sees the attack come to nothing. The hosts eventually win the ball back after some retreating work from the substitute but possession is back in a deeper position with Gabi now rather than deep down the channel.
84',action,"Koke is another player who has been under par for Atletico today but he attempts to make up for his inept performance now with an exciting venture down the right. He has two opportunities to get a cross into the box, but Adan is equal to both with the second clearance going out for another corner-kick."
82',substitution,"Substitution sub-out Alexander Alegría Moreno sub-in Roman Zozulya . Another alteration from the visitors as Sanchez looks to freshen up his frontline. Coming on is former Dynamo Kyiv striker, sub-in Roman Zozulya, and he will replace Alegria up top, with the latter being booked just a couple of minutes ago so perhaps this was a factor in the change."
80',action,"The match is still very scrappy and cagey at the minute which will serve Atletico Madrid just fine as they only have 10 minutes to hold on for the win so any stoppages in play will halt any ascendancy for Betis. The visitors really should be throwing everything at Atleti here, but they just can't seem to muster up a threat."
78',yellow-card,"Yellow Card Alexander Alegría Moreno. Alegria, who has certainly not been shy in putting his body about tonight, eventually goes into the book after a late tackle of Godin. That one had been coming for a while."
76',action,"Carrasco, who has been fairly quiet since his introduction, takes on Piccini with a cracking bit of pace down the left wing and just manages to gain a yard on the full-back to get the cross in at the byline. However, Atletico are forced to settle for their sixth corner of the match after the interception from the defender at the front post. It looked like Donk."
74',action,"It will be interesting to see how Atletico approach the last period of the match as they really cannot afford to drop points before Villarreal, in fifth position, take on Deportivo later on. Will they sit back or will they go for that elusive second goal?"
72',action,"The substitutions from Simeone have just sparked a little more life in his players now as they realise that the current scoreline is far too close for comfort. Betis really have nothing to lose now, especially considering their place in the table, so perhaps some more space will generate for Atletico going forward."
70',substitution,Substitution sub-out José Carlos Ramírez Suárez sub-in Matías Nahuel Leiva Esquivel . Betis also make an alteration as Nahuel Leiva enters the action to replace Jose Carlos.
70',substitution,Substitution sub-out Fernando José Torres Sanz sub-in Kevin Gameiro . Torres comes off and is replaced by sub-in Kevin Gameiro for Atletico.
69',yellow-card,Yellow Card Šime Vrsaljko. Yellow card Šime Vrsaljko
68',action,"Just about a quarter of the match remaining now and Atletico Madrid still continue to narrowly hold on to this lead despite being very far away from their best. Griezmann in particular has been an attacking non-entity up top, and even though he hasn't had much service he has barely affected the play in the final third."
66',action,"Joaquin looks to make an instant impact off the bench as he pops up on the left wing to pass square into the feet of Ruben Castro. The 34-year-old goes for goal from distance with a superb strike which looks all the way to be dipping under the crossbar, but Moya comes to the rescue for Atletico as he tips over the bar."
64',substitution,"Substitution sub-out Darko Brašanac sub-in Joaquín Sánchez Rodríguez . Victor Sanchez, in turn, makes his opening change for Betis as Brasanac comes off for Joaquin. The veteran winger still has some explosive dribbling ability on those wings, so the visitors will be hoping to see some of it as we approach the latter stages."
