,action,"FULL-TIME! Barcelona win easily in the second half, romping eventually to a 5-0 win against Las Palmas. Suarez netted two, with Messi chipping in with a goal of his own, and Arda Turan and Aleix Vidal completed the scoring. A comfortable victory in the end, with the visitors left wanting to get back to Gran Canaria as soon as possible. That's all that we have time for, we hope to see you again next time."
90',action,"Las Palmas win a corner on the right-hand side, but it comes to nothing. There is one minute of stoppage time at the end of this contest."
88',action,"Barcelona are happy to run down the clock with some slow, patient possession that asks Las Palmas to do plenty of chasing on tired legs. Messi is found scampering down the right-hand side, but a cross from the Argentine is flicked on and then cleared. The hosts are maintaining their pressure despite the scoreline."
86',action,"Arda and Alba combine down the left-hand side, but a low cross from the latter is cut out easily. Las Palmas respond with an attack down the right, but Boateng sees a delivery blocked by Mathieu. Ter Stegen has been very well protected today."
84',action,"Big chance for Alcacer! He fires a blank again. The Spain international is given the chance to get into the penalty area, but is then outmuscled slightly by a defender while Varas rushed out to make a block. He looks up to the sky in frustration."
82',action,"Barcelona have less than 10 minutes to see out at Camp Nou, with Las Palmas' pride taking a battering in this second half. Messi is picked out by a cross from the right-hand side, but the Argentina international is denied by the offside flag. That was very close."
80',assist,"Assist Francisco Alcácer García. Alcacer may not have his first goal, but the Spaniard picks out a good ball to assist Vidal."
80',goal,"Goal Aleix Vidal Parreu. GOOOOOOOOAL! BARCELONA MAKE IT FIVE! Aleix Vidal is the unlikely goalscorer, after being picked out running into the Las Palmas penalty area. Alcacer set back an unselfish cross from the right, and the former Sevilla winger tucks home a tidy finish."
77',yellow-card,"Yellow Card Marko Livaja. The referee brandishes a yellow card for a cynical challenge from Livaja, as the Croatian substitute clatters through the back of Messi."
76',action,"Early save for Ter Stegen! Boateng is fed into the clear and tries to curve a right-footed shot into the back of the net, but in reality the Las Palmas forward shoots straight down the goalkeeper's throat. That might well have been his first stop of the afternoon."
74',substitution,"Substitution sub-out Nabil El Zhar sub-in Marko Livaja . El Zhar is replaced by sub-in Marko Livaja for the dying stages, which may see Boateng pushed out to the wing for the remainder of this game."
73',substitution,"Substitution sub-out Sergio Busquets i Burgos sub-in Jérémy Mathieu . Busquets takes his leave, with Mathieu introduced. This change should see Mascherano step up into defensive midfield for the last quarter of an hour or so."
72',action,"Barcelona are happy to retain the ball and play the game at their own tempo, with Umtiti, Mascherano and Ter Stegen seeing a lot of the possession. Las Palmas are content to sit back and try to not see Varas concede yet again."
70',action,"We are into the last 20 minutes at Camp Nou, and Las Palmas probably wouldn't mind if the referee blew the final whistle prematurely. Viera tries to float in between the lines for the visitors, but a stray touch from the midfielder is mopped up by Mascherano."
68',substitution,"Substitution sub-out Luis Alberto Suárez Díaz sub-in Francisco Alcácer García . Suarez is replaced by Alcacer for the last 20 minutes or so, as the summer signing tries to score his first competitive goal for Barcelona."
68',action,"A corner delivery is swung in from the right-hand side for Barcelona, with Varas needed to scamper over to his near post in order to beat the ball away! That nearly went straight in. The hosts are playing with real confidence here. Arda breaks down the left, but an attempted pass into Suarez is cut out by Lemos well."
66',action,"Enrique's men are controlling proceedings and seeing much more of the ball, as Las Palmas continue to wilt in this second half. Setien's men are insistent on playing out from the back, which is still putting them under continual pressure."
