,action,"FULL-TIME! Real Madrid take a huge three points on the road in LaLiga, courtesy of a 4-1 demolition of Eibar, which saw the away side dominate the first half and put their slow-starting opponents to the sword. Goals from Benzema, James and Asensio did the trick for Zidane's men, with Ruben Pena netting a late consolation goal after a bit of a resurgence from the home side. That's all that we have time for, we hope to see you again next time."
90'+1',action,There are two minutes of stoppage time.
89',action,"Kovacic is allowed to burst into the Eibar penalty area and try to work an opportunity to shoot, but Rivera tracks back to deny the Croatian and steer him away from the danger zone. The Real Madrid substitute goes down and asks about a penalty, but Ramis is having none of it."
87',substitution,"Substitution sub-out Pedro León Sánchez Gil sub-in Takashi Inui . Inui is introduced for the last few minutes at Ipurua, with Pedro Leon replaced after a bright second half."
86',action,"Sergi Enrich tries his luck from just inside the penalty area, after more good work down the right from Pedro Leon, but Pepe puts enough pressure on the Eibar striker to force him to lash a poor effort over the crossbar!"
85',action,"Nacho is released to the left byline and lofts a cross over to Lucas Vazquez, but the latter takes a poor touch and is robbed of possession on the edge of the box. Real Madrid continue to put pressure on down the right, but Arbilla gets across well to slide in and make a great tackle."
83',action,"Eibar slowly work their way down the left-hand side, with a good cross from Arbilla hacked away acrobatically by Pepe. The substitute goes down with an injury problem in the aftermath, due to being caught late by Danilo late, but is fine to continue. The Brazilian right-back has got away with one there."
81',action,"We're into the final 10 minutes at Ipurua, with Real Madrid happy to see out this 4-1 scoreline. Mariano Diaz threatens to hurtle down the left-hand side and get in behind the Eibar back four, but Dos Santos marshals the powerful youngster well and then sprays a pass over to Ramis."
79',action,"Pedro Leon is picked out on the right-hand side and brings the ball down wonderfully, but a left-footed cross from the winger isn't capitalised upon by Escalante nor Enrich. Eibar win a corner on the same flank moments later, but Sergio Ramos does well to rise high and flick a defensive header away. Real Madrid clear their lines effectively."
77',action,"Eibar keep possession and stroke the ball around, as they search for further goals. The home fans were initially buoyed by that Ruben Pena goal, but the atmosphere has since waned again. Mendilibar's men need to up the tempo and really force Real Madrid onto the back foot."
75',substitution,"Substitution sub-out James David Rodríguez Rubio sub-in Francisco Román Alarcón Suárez . James takes his leave, with Isco coming into the game to offer some fresh midfield legs for the dying stages."
74',action,"Mariano Diaz meets a delivery from the left-hand side, but the Real Madrid substitute can only send his header shy of the far post. Despite having a three-goal lead, Zidane's men are still keeping a competitive amount of forward players occupying advanced areas of the field."
72',goal,"Goal Rubén Peña Jiménez. GOOOOOOOOOOAL! RUBEN PENA MAKES IT 4-1! The Eibar winger has been a threat from the left in the last 20 minutes, and has his goal. Pedro Leon whips in a cross from the right, and his teammate is able to cushion an excellent finish back across the target and inside the far post."
72',assist,Assist Pedro León Sánchez Gil. Assist Pedro León Sánchez Gil
72',assist,"Assist Pedro León Sánchez Gil. Pedro Leon shakes off Nacho to whip a cross in, but there were definitely solid claims for the ex-Getafe wide man to have done so illegally, catching the Real Madrid defender in the face."
71',substitution,Substitution sub-out Luka Modrić sub-in Mateo Kovačić . Kovacic replaces Modric in the centre of midfield for the last 20 minutes or so.
70',action,"Eibar are growing in confidence, but not in quality. Capa shoots from range and balloons the ball into the stands behind Navas' goal. Sergi Enrich flicks the ball out to the right-hand side, but an eventual cross from Pedro Leon swerves violently into the side netting at the near post. The Real Madrid goalkeeper was worried there for a second."
68',action,"OFFSIDE! Eibar win themselves a corner on the left-hand side, which is whipped into the box and causing all kinds of problems. Sergi Enrich meets the delivery at the near post and forces a save out of Navas, with Escalante following up to tuck the ball home. The linesman's flag, however, is raised."
